Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-3/duplicates/RSQ_051_sorted_q10_mrkDup.bam
ENSG00000227148	3
ENSG00000233454	0
ZNF90P3	0
SAPCD2P4	3
SEPTIN14P1	0
ENSG00000199231	0
ENSG00000237572	1
PHKG1P1	1
ENSG00000244550	0
SEPTIN7P4	3
ENSG00000236638	0
ZNF733P	4
ENSG00000226587	0
ARAFP3	1
ENSG00000232165	0
ENSG00000230000	0
ENSG00000227545	0
ENSG00000227923	0
ENSG00000229301	0
VN1R31P	0
VN1R32P	3
ENSG00000230600	0
ENSG00000232817	0
ENSG00000227305	0
ENSG00000223889	0
ENSG00000234387	0
ENSG00000268181	1
SLC25A1P2	0
VN1R33P	0
ARAFP2	0
ZNF734P	0
ENSG00000230132	1
SEPTIN7P5	0
PHKG1P2	0
SLC29A4P2	9
TNRC18P2	64
MIR4283-2	0
ENSG00000226401	0
ENSG00000226411	0
CICP24	1
ENSG00000227397	0
ENSG00000236574	0
ENSG00000225451	1
ENSG00000236299	17
GABPAP	10
LINC02848	50
NMD3P1	1
ENSG00000227910	11
ENSG00000287588	4
SLC25A1P3	2
VN1R34P	21
ARAFP1	12
ENSG00000284534	0
VN1R35P	3
VN1R36P	0
ENSG00000176232	0
ENSG00000278577	0
ZNF722P	6
LINC01005	31
ENSG00000286397	6
ENSG00000285544	2
ZNF727	89
TRIM60P17	4
GUSBP6	0
MTND4P2	0
MTND4LP2	2
MTND3P2	5
MTCO3P8	3
MTATP6P18	9
MTCO2P8	7
MTCO1P8	3
MTND2P4	14
MTND1P2	3
ENSG00000229881	0
ENSG00000236976	0
VN1R37P	1
VN1R38P	2
SAPCD2P1	0
ZNF735	0
ZNF679	16
ENSG00000287699	0
ZNF736	523
TRIM60P18	0
ENSG00000287985	2
ENSG00000276650	3
YWHAEP1	13
VN1R40P	1
ZNF680P1	6
HNRNPCP7	17
ZNF680	452
BNIP3P42	1
ENSG00000235349	2
ENSG00000213642	0
ENSG00000286456	11
ENSG00000224669	1
ENSG00000276475	0
ENSG00000287317	1
ZNF107	761
BNIP3P11	2
MIR6839	0
ENSG00000224172	0
ENSG00000277206	0
ZNF138	143
ENSG00000287580	16
ENSG00000234338	16
SEPHS1P1	4
EEF1DP4	4
ENSG00000287869	10
ZNF273	175
ENSG00000189316	0
VN1R42P	6
MTDHP1	13
ENSG00000286342	23
ZNF117	1311
ERV3-1	706
RNU6-1229P	0
CCT6P3	213
ENSG00000239985	0
SNORA22C	0
SNORA15B-1	0
ENSG00000227113	0
GTF2IP14	34
INTS4P1	12
ENSG00000289108	1
ENSG00000237026	0
ENSG00000229064	0
ENSG00000282381	11
ENSG00000277544	0
RSL24D1P3	0
ENSG00000232906	0
ZNF92	365
ENSG00000238124	1
ENSG00000226767	0
ENSG00000235421	0
ENSG00000230386	0
ENSG00000272693	89
INTS4P2	22
CCT6P1	687
SNORA22	12
SNORA15B-2	0
ENSG00000275833	0
GTF2IP5	1
RNU6-912P	4
ENSG00000236529	41
RNU6-973P	0
VKORC1L1	880
GUSB	182
ENSG00000224365	0
ENSG00000229886	3
ENSG00000205596	1
ASL	47
ENSG00000249319	0
CRCP	209
ENSG00000234185	0
TPST1	497
RNU6-313P	0
LINC00174	89
GTF2IP9	0
SKP1P1	0
RABGEF1P2	7
ENSG00000236928	12
ENSG00000279785	2
ENSG00000244510	0
ENSG00000244657	7
GS1-124K5.4	19
ENSG00000179342	1
ENSG00000234500	3
RABGEF1P1	365
ENSG00000275400	0
SAPCD2P3	0
ENSG00000177418	0
RPL35P5	13
KCTD7	159
ENSG00000284461	2
ENSG00000226824	343
ENSG00000289015	5
RABGEF1	112
ENSG00000272831	0
ENSG00000271064	4
GTF2IRD1P1	14
ENSG00000289177	0
ENSG00000232546	30
GTF2IP23	9
RNU6-1254P	2
LINC02604	17
ENSG00000179131	0
TMEM248	1107
RN7SL43P	3
SBDS	917
TYW1	138
ENSG00000233383	7
MIR4650-1	2
PMS2P4	91
SPDYE21	42
STAG3L4	97
ENSG00000228019	5
ENSG00000273448	1
MTATP6P21	2
MTCO3P41	3
ENSG00000233423	1
ENSG00000223948	0
ENSG00000225209	23
ENSG00000236531	10
MTCO1P57	0
ENSG00000226829	13
ENSG00000237754	2
MTND4P3	0
ENSG00000228429	1
RNA5SP231	4
ENSG00000233689	4
RNU6-832P	0
ENSG00000286466	11
ENSG00000225718	22
ENSG00000236839	22
MTCO2P25	7
MTCO1P25	2
RNU6-229P	0
CT66	0
AUTS2	685
ENSG00000236978	0
GALNT17	71
MIR3914-1	0
MIR3914-2	0
RN7SKP75	0
CALN1	70
RNA5SP232	1
ENSG00000235581	1
ABCF2P2	1
TYW1B	85
MIR4650-2	0
ENSG00000270694	4
ENSG00000270555	0
RN7SL377P	0
SBDSP1	414
RN7SL625P	1
SPDYE7P	4
POM121	684
ENSG00000289042	8
ENSG00000272843	3
NSUN5P2	0
ENSG00000285886	1
TRIM74	0
STAG3L3	34
ENSG00000205584	0
PMS2P7	0
SPDYE8	0
PMS2P8	0
ENSG00000285702	0
SPDYE11	0
PMS2P14	0
SPDYE9	0
PMS2P6	8
SPDYE10	6
GTF2IP4	330
PHBP5	0
NCF1B	680
GTF2IRD2P1	42
POM121B	36
NSUN5	165
TRIM50	3
ENSG00000225005	8
FKBP6	64
RNU6-1080P	0
FZD9	8
BAZ1B	2918
RNU6-1198P	0
BCL7B	1321
TBL2	84
MLXIPL	44
ENSG00000274080	14
VPS37D	2
DNAJC30	42
BUD23	203
STX1A	449
MIR4284	1
RN7SL265P	0
ABHD11-AS1	4
ABHD11	98
CLDN3	8
CLDN4	25
METTL27	10
TMEM270	18
ENSG00000261467	20
ELN	161
ELN-AS1	3
LIMK1	328
EIF4H	2026
MIR590	0
LAT2	241
RFC2	236
ENSG00000287815	24
CLIP2	1281
GTF2IRD1	53
RNA5SP233	1
ENSG00000273069	10
ENSG00000279005	4
GTF2I	1807
GTF2I-AS1	16
PHBP15	0
NCF1	1209
ENSG00000289346	0
GTF2IRD2	21
STAG3L2	17
PMS2P5	21
SPDYE12	2
CASTOR2	167
RCC1L	290
GTF2IRD2B	163
NCF1C	285
GTF2IP1	164
PHBP6	0
ENSG00000277675	10
ENSG00000263081	0
ENSG00000275121	0
SPDYE13	0
PMS2P13	0
SPDYE14	0
PMS2P10	1
SPDYE15	0
PMS2P2	28
STAG3L1	22
ENSG00000146722	0
TRIM73	7
NSUN5P1	30
POM121C	383
ENSG00000242073	0
SPDYE5	10
PMS2P3	77
HIP1	816
ENSG00000279996	1
CCL26	13
CCL24	10
ENSG00000219039	0
RHBDD2	204
POR	44
MIR4651	0
RPL7L1P3	1
SNORA14A	5
TMEM120A	88
STYXL1	88
ENSG00000280388	14
MDH2	944
ENSG00000230882	9
RNU6-863P	0
GTF2IP7	16
RABGEF1P3	3
ENSG00000213549	0
ENSG00000228829	0
SRRM3	113
HSPB1	2459
ENSG00000289059	5
YWHAG	2282
PPIAP81	0
SSC4D	39
ZP3	12
DTX2	115
FDPSP2	0
ENSG00000250614	0
UPK3B	10
ENSG00000250778	1
ENSG00000230305	6
SPDYE16	21
ENSG00000205485	29
POMZP3	20
ENSG00000214243	1
ENSG00000285666	0
ENSG00000231183	0
DTX2P1-UPK3BP1-PMS2P11	9
FDPSP7	0
ENSG00000225703	1
DTX2P1	0
UPK3BP1	0
PMS2P11	0
SPDYE17	6
PMS2P9	0
ENSG00000259628	0
SPDYE18	29
ENSG00000225726	4
FAM185BP	82
ENSG00000213542	0
CCDC146	182
FGL2	700
ENSG00000250990	1
GSAP	4481
ENSG00000273341	7
GCNT1P5	0
ENSG00000287519	12
PTPN12	23287
APTR	61
RSBN1L	1428
TMEM60	102
PHTF2	1240
DDX3ILA1	30
MAGI2	338
ENSG00000281008	0
ENSG00000280958	4
RPL13AP17	17
ENSG00000285892	7
ENSG00000226230	0
MAGI2-AS1	24
MAGI2-AS2	0
RNU6-337P	1
ENSG00000229110	1
ENSG00000281120	2
ENSG00000286855	2
RNU6-530P	0
ENSG00000222024	17
MAGI2-AS3	2395
NUP35P2	4
RNA5SP234	0
ENSG00000287488	4
GNAI1	268
RNU6-849P	0
RPL10P11	0
RN7SL869P	3
ENSG00000234223	15
ENSG00000232667	30
RN7SL35P	8
CD36	10551
SNRPBP1	5
GNAT3	30
ENSG00000229436	5
SEMA3C	37
ENSG00000279326	0
ENSG00000237896	4
ENSG00000226671	13
ENSG00000223514	0
ENSG00000224134	1
EIF4EP4	5
ENSG00000233491	51
DDX43P3	0
HGF	98
CACNA2D1	52
CACNA2D1-AS1	6
MTHFD2P5	3
ENSG00000228711	0
PCLO	133
RNA5SP235	0
ENSG00000235503	10
SEMA3E	55
ENSG00000285398	3
ENSG00000230617	0
RAD23BP2	4
SEMA3A	73
RPL7P30	0
ENSG00000235139	21
ENSG00000235243	1
HMGN2P11	0
ENSG00000280325	0
ENSG00000232019	0
HNRNPA1P8	0
SEMA3D	99
HSPA8P16	2
DYNLL1P7	0
LINC00972	9
ENSG00000227785	1
SOCS5P1	12
GRM3	10
ENSG00000231255	0
GRM3-AS1	3
ELAPOR2	186
ENSG00000261462	7
DMTF1-AS1	56
DMTF1	383
ENSG00000278236	0
TMEM243	140
TP53TG1	235
ENSG00000273623	0
ENSG00000276185	0
CROT	129
ABCB4	137
ABCB1	101
HNRNPA1P9	17
RUNDC3B	82
SLC25A40	297
DBF4	340
ADAM22	361
SRI	416
SRI-AS1	15
ENSG00000228113	31
STEAP4	173
ENSG00000233420	49
EIF4A1P13	7
ENSG00000207094	0
ENSG00000270812	0
ENSG00000235639	2
KPNA2P2	7
SLC66A2P1	0
EEF1A1P28	1
ENSG00000227979	3
ZNF804B	71
TEX47	4
ENSG00000227863	3
RNU6-274P	1
STEAP2-AS1	10
ENSG00000238358	0
DPY19L2P4	8
STEAP1	12
STEAP2	37
CFAP69	77
ENSG00000234459	30
ENSG00000225498	12
FAM237B	3
GTPBP10	317
ENSG00000280440	3
CLDN12	68
ENSG00000273299	0
CDK14	1542
PTTG1IP2	0
ENSG00000223969	137
TVP23CP1	8
ENSG00000286411	3
PTP4A1P3	0
FZD1	33
ENSG00000243144	7
NIPA2P1	0
ENSG00000235450	3
ENSG00000223665	15
MTERF1	141
ENSG00000287672	15
AKAP9	2874
CYP51A1	18
ENSG00000285772	0
ENSG00000289027	0
CYP51A1-AS1	3
LRRD1	3
ENSG00000285953	0
KRIT1	95
ENSG00000243107	4
MIR1285-1	0
ANKIB1	1063
TMBIM7P	7
ENSG00000270453	3
GATAD1	283
ENSG00000244055	133
ERVW-1	31
PEX1	362
RBM48	204
ENSG00000278819	8
FAM133B	611
CDK6	1679
ENSG00000287932	26
ENSG00000286742	34
RNU6-10P	0
CDK6-AS1	5
RN7SL7P	6
SAMD9	2560
SAMD9L	1552
HEPACAM2	22
VPS50	480
CALCR	34
MIR653	0
MIR489	0
GNGT1	3
ENSG00000237729	9
MIR4652	0
ENSG00000225898	0
NDUFAF4P2	1
TFPI2	75
TFPI2-DT	5
ENSG00000278388	61
GNG11	29746
ENSG00000278959	34
BET1	2198
BET1-AS1	21
ENSG00000236453	4
ENSG00000236938	0
ENSG00000285090	12
ENSG00000285964	17
COL1A2	76
RNU6-1328P	0
CASD1	254
SGCE	85
PEG10	141
RPS3AP25	6
RNU6-956P	2
ATP5PBP2	2
GRPEL2P3	9
RN7SKP129	1
ARF1P1	0
PPP1R9A	86
HINT1P2	0
ENSG00000231153	0
PPP1R9A-AS1	27
RNU4-16P	0
PON1	20
ENSG00000237160	3
ENSG00000228751	4
PON3	42
PON2	97
ENSG00000273138	0
ENSG00000233942	21
ASB4	15
ENSG00000279525	12
PDK4-AS1	59
PDK4	789
DYNC1I1	390
ENSG00000279067	2
SLC25A13	132
MIR591	0
ENSG00000237551	2
ENSG00000275834	0
RNU6-532P	0
RNU6-364P	0
RNU7-188P	0
SEM1	850
MARK2P10	12
RN7SL252P	0
DLX6-AS1	87
ENSG00000274409	0
ENSG00000277124	0
DLX6	17
ENSG00000274709	0
DLX5	19
SDHAF3	139
HMGB3P21	8
ENSG00000224475	3
AP1S2P1	0
RN7SKP104	0
TAC1	7
ASNS	14
ENSG00000284707	27
ENSG00000226744	0
SNRPCP9	0
RPS3AP29	0
ENSG00000231859	0
ENSG00000232032	0
ENSG00000284627	0
ENSG00000232097	4
OR7E7P	8
MIR5692A1	0
MIR5692C2	0
OR7E38P	7
ENSG00000285725	4
CCZ1P1	11
OCM2	3
RN7SL478P	1
LMTK2	187
BHLHA15	9
TECPR1	246
BRI3	548
BAIAP2L1	52
ENSG00000272950	12
RPS3AP26	175
PPIAP82	1
ENSG00000223402	4
ENSG00000288889	0
NPTX2	26
RNU6-393P	7
TMEM130	33
TRRAP	1128
MIR3609	147
ENSG00000286305	14
RNF14P3	2
SMURF1	297
ENSG00000284840	0
KPNA7	16
MYH16	98
ENSG00000284523	22
ENSG00000284292	8
ARPC1A	426
ARPC1B	412
PDAP1	2968
BUD31	753
PTCD1	21
ATP5MF-PTCD1	0
CPSF4	84
ENSG00000228335	3
ATP5MF	254
ZNF789	55
ZNF394	692
ZKSCAN5	176
FAM200A	142
ZNF655	790
ENSG00000272647	0
TMEM225B	3
ZSCAN25	186
ENSG00000224448	4
CYP3A5	51
CYP3A7-CYP3A51P	2
CYP3A51P	0
CYP3A7	14
CYP3A4	35
ENSG00000273407	0
CYP3A137P	6
CYP3A43	13
ENSG00000260445	0
CYP3A52P	3
OR2AE1	2
TRIM4	611
GJC3	5
ENSG00000237640	5
ENSG00000222966	0
AZGP1	9
ENSG00000286921	9
AZGP1P1	17
ENSG00000235713	0
ENSG00000286923	37
ZKSCAN1	1081
ZSCAN21	49
ZNF3	234
COPS6	1134
MCM7	444
MIR25	0
MIR93	2
MIR106B	1
AP4M1	79
TAF6	209
ENSG00000242798	0
CNPY4	46
MBLAC1	1
ENSG00000235077	1
RPL7P60	1
ENSG00000288976	4
LAMTOR4	518
TRAPPC14	76
MIR4658	0
GAL3ST4	96
GPC2	64
STAG3	117
CASTOR3	48
PVRIG	0
PMS2P1	236
SPDYE3	14
STAG3L5P	30
STAG3L5P-PVRIG2P-PILRB	0
PILRB	28
PVRIG2P	0
MIR6840	0
PILRA	94
ENSG00000287631	9
ENSG00000289691	11
ENSG00000289690	3
ZCWPW1	64
MEPCE	145
ENSG00000241357	0
PPP1R35	69
PPP1R35-AS1	10
C7orf61	9
TSC22D4	880
ENSG00000286938	15
NYAP1	29
ENSG00000225807	23
RN7SL416P	2
AGFG2	145
IRS3P	0
SAP25	0
ENSG00000274272	0
LRCH4	143
FBXO24	50
PCOLCE-AS1	50
PCOLCE	33
MOSPD3	50
TFR2	95
ACTL6B	17
GNB2	857
GIGYF1	447
POP7	123
EPO	18
ZAN	261
EPHB4	256
RN7SL750P	0
SLC12A9	104
SLC12A9-AS1	0
TRIP6	48
MIR6875	0
SRRT	971
UFSP1	5
ACHE	67
RN7SL549P	4
RPS29P15	2
MUC3A	492
ENSG00000274993	8
MUC12	244
MUC12-AS1	1
MUC17	98
RN7SKP54	0
TRIM56	1595
SERPINE1	433
AP1S1	145
MIR4653	1
VGF	19
NAT16	72
MOGAT3	17
DGAT2L7P	2
RPSAP46	0
PLOD3	91
ZNHIT1	267
CLDN15	18
FIS1	790
RNU6-1104P	0
ENSG00000278683	0
AZGP1P2	20
LNCPRESS1	3
ENSG00000288749	9
EMSLR	2
IFT22	63
COL26A1	27
ENSG00000233683	3
LINC01007	45
MYL10	13
CUX1	5219
ENSG00000259294	1
ENSG00000272219	2
ENSG00000261535	1
ENSG00000280404	0
ENSG00000280004	0
ENSG00000279724	0
ENSG00000252824	8
ENSG00000278586	4
SH2B2	122
MIR4285	0
ENSG00000170409	8
PMS2P12	2
SPDYE6	38
PRKRIP1	245
ENSG00000239969	0
ENSG00000239486	0
MIR548O	0
ENSG00000239480	13
ORAI2	980
ALKBH4	39
LRWD1	96
MIR5090	0
MIR4467	0
POLR2J	1564
RASA4B	44
POLR2J3	65
UPK3BL2	0
ENSG00000270249	0
SPDYE2	19
ENSG00000279168	9
RASA4	23
ENSG00000205236	0
UPK3BL1	0
ENSG00000267645	0
SPDYE2B	8
POLR2J2	8
RASA4DP	11
ENSG00000286830	0
FAM185A	380
ENSG00000213385	0
FBXL13	324
RNU6-1136P	0
RN7SKP198	0
LRRC17	28
NFE4	36
ENSG00000236226	0
ARMC10	295
CRYZP1	2
NAPEPLD	252
ENSG00000224415	4
RPL23AP95	0
ENSG00000279482	1
DPY19L2P2	93
S100A11P1	0
PMPCB	756
DNAJC2	1510
ENSG00000289613	1
PSMC2	845
RPS29P16	0
SLC26A5	22
SLC26A5-AS1	14
RELN	216
RN7SKP86	10
ORC5	341
LHFPL3	33
EIF4BP6	87
LHFPL3-AS1	38
ENSG00000237606	5
LHFPL3-AS2	14
RN7SL8P	0
KMT2E	5726
LINC01004	52
KMT2E-AS1	31
ENSG00000289360	0
ENSG00000288914	0
ENSG00000272918	2
SRPK2	1201
ENSG00000270764	5
ENSG00000271482	0
ENSG00000213361	14
RWDD4P1	4
ENSG00000242154	1
RNU6-1322P	0
PUS7	604
ENSG00000223886	15
RINT1	139
EFCAB10	14
ENSG00000272604	10
YBX1P2	23
ATXN7L1	543
ENSG00000226624	7
CDHR3	88
ENSG00000280439	0
SYPL1	340
DCAF13P1	11
RNU6-392P	0
NAMPT	4516
ENSG00000273320	8
LARP1BP2	1
ENSG00000243797	90
ENSG00000286076	15
ENSG00000267052	33
ENSG00000286013	8
CCDC71L	614
LINC02577	67
RNA5SP236	0
PIK3CG	2177
PRKAR2B	41357
PRKAR2B-AS1	23
HBP1	983
ENSG00000272072	5
COG5	480
ENSG00000228341	0
GPR22	15
DUS4L	40
DUS4L-BCAP29	95
ENSG00000272854	7
BCAP29	8
ENSG00000238832	2
WBP1LP2	8
BANF1P5	0
SLC26A4-AS1	31
SLC26A4	56
CBLL1-AS1	244
CBLL1	1202
SLC26A3	16
PIGCP2	0
DLD	563
LAMB1	210
ENSG00000273055	7
LAMB4	26
NRCAM	49
PNPLA8	553
RPL7P32	1
THAP5	723
DNAJB9	89
ENSG00000225647	13
ENSG00000270425	9
LINC02903	0
ENSG00000279043	17
ENSG00000229603	7
BUB3P1	0
ENSG00000230941	0
ENSG00000234273	25
ENSG00000230192	0
ENSG00000271368	0
EIF3IP1	17
RPL3P8	2
ENSG00000226965	15
ENSG00000278424	0
ENSG00000287186	0
IMMP2L	169
ENSG00000228540	8
LRRN3	35
ENSG00000243621	3
ENSG00000227948	7
DOCK4	241
ENSG00000287011	38
DOCK4-AS1	28
RNA5SP237	0
ENSG00000234358	9
ZNF277	664
RN7SKP187	0
ZNF277-AS1	20
MTND5P8	19
MTND6P24	3
MTCYBP24	20
IFRD1	682
ENSG00000180019	0
ENSG00000288640	0
ENSG00000288634	0
LSMEM1	1
NPM1P14	20
ENSG00000223646	25
MIPEPP1	10
TMEM168	107
BMT2	345
HRAT17	8
ENSG00000279288	1
GPR85	30
ENSG00000225457	10
SMIM30	308
ENSG00000289630	0
ENSG00000270997	0
ENSG00000278894	10
ENSG00000287592	1
PPP1R3A	18
FOXP2	85
ENSG00000236580	10
ENSG00000224595	1
ENSG00000282859	0
RNA5SP238	0
MIR3666	0
MDFIC	1581
LINC01393	26
LINC01392	21
RAC1P6	17
POLR2DP2	4
SNORA25B	2
ENSG00000242072	0
ENSG00000240973	16
ENSG00000243345	12
TFEC	963
ENSG00000279086	23
TES	1033
ENSG00000243243	13
ENSG00000237813	38
ENSG00000237870	5
CAV2	758
CAV1	716
ENSG00000235427	13
COMETT	12
MET	92
CAPZA2	8824
ENSG00000235945	8
RNA5SP239	3
ST7-AS1	7
ENSG00000275359	0
ENSG00000277583	0
ST7	658
ST7-OT4	10
ENSG00000288635	0
ENSG00000273596	0
ENSG00000273571	0
ENSG00000276100	0
ENSG00000274606	0
ENSG00000228368	0
TPM3P1	12
MIR6132	0
ST7-AS2	41
ENSG00000287829	1
ENSG00000274344	0
ENSG00000275054	0
ENSG00000227532	0
ENSG00000278526	0
ENSG00000278482	0
ENSG00000230785	11
MTND4P6	0
MTCYBP6	0
WNT2	37
CFTR	58
ENSG00000286390	1
ASZ1	22
ANKRD49P4	5
ENSG00000237974	6
CFTR-AS1	0
ENSG00000234001	0
ENSG00000083622	0
CTTNBP2	78
ENSG00000224136	4
ENSG00000234826	4
LSM8	943
ANKRD7	37
ENSG00000287827	0
GTF3AP6	5
ENSG00000230520	2
ENSG00000270516	0
LINC02476	28
RNU1-29P	4
ENSG00000233417	8
ENSG00000233969	6
KCND2	18
RNU6-581P	0
ENSG00000231295	10
TSPAN12	48
ING3	523
RNA5SP240	12
CPED1	433
HMGN1P18	0
RNA5SP241	1
RNU6-517P	0
ENSG00000287554	22
WNT16	48
FAM3C	279
CYCSP19	8
ENSG00000227371	15
ENSG00000234985	1
ENSG00000289578	6
ENSG00000227743	13
RN7SKP277	2
PNPT1P2	7
PTPRZ1	44
AASS	110
RNU7-154P	1
ENSG00000234418	3
ENSG00000226636	19
ENSG00000213302	0
FEZF1	30
FEZF1-AS1	15
CADPS2	137
ENSG00000240499	32
ENSG00000225795	2
RPS26P31	2
RNF133	5
RNF148	13
ENSG00000227573	0
TAS2R16	8
ENSG00000226680	3
SLC13A1	22
LYPLA1P1	15
IQUB	162
ENSG00000232524	4
RNU6-296P	0
NDUFA5	5250
ASB15	34
ENSG00000289345	1
ASB15-AS1	11
LMOD2	25
WASL	379
WASL-DT	80
RNU6-11P	0
HYAL6P	3
HYAL4	17
SPAM1	15
ENSG00000225583	4
ENSG00000241345	33
TMEM229A	0
ENSG00000242593	137
ENSG00000243574	13
ENSG00000241324	1
SSU72P8	0
ENSG00000213296	0
RNU6-102P	0
ENSG00000279419	11
GPR37	38
C7orf77	5
POT1	371
POT1-AS1	141
EEF1GP1	16
LINC02830	8
ENSG00000205898	0
ENSG00000219445	1
ENSG00000213291	0
ENSG00000234071	3
PPIAP93	4
ENSG00000197462	2
ENSG00000241921	4
GRM8	57
ENSG00000287702	9
ENSG00000227249	5
ENSG00000287568	6
ENSG00000224981	7
ENSG00000230820	6
MIR592	0
GRM8-AS1	6
PRELID3BP10	1
ZNF800	1035
ENSG00000279265	0
ENSG00000224138	9
ENSG00000280347	62
ENSG00000226770	2
GCC1	348
ARF5	695
FSCN3	19
PAX4	15
SND1-DT	14
SND1	1175
ENSG00000240579	5
SND1-IT1	7
LRRC4	125
MIR593	1
MIR129-1	17
ENSG00000289434	1
LEP	43
ENSG00000272915	0
RBM28	497
ENSG00000242261	0
RNU7-27P	1
PRRT4	0
IMPDH1	625
ENSG00000228700	17
RNU7-54P	2
ENSG00000273184	0
HILPDA	15
HILPDA-AS1	0
ENSG00000272601	0
METTL2B	170
ENSG00000273270	47
ENSG00000280828	67
ENSG00000213280	0
ENSG00000242588	65
ENSG00000281896	0
RNU6-177P	0
ENSG00000243302	44
ENSG00000230715	4
ENSG00000229413	4
ENSG00000243679	3
CICP14	23
ENSG00000288884	67
ENSG00000271553	5
ENSG00000241493	0
FAM71F2	61
ENSG00000271344	2
IMP3P2	0
RNA5SP242	71
RNA5SP243	10
FAM71F1	36
CALU	1282
RN7SL81P	0
OPN1SW	17
CCDC136	132
FLNC	77
FLNC-AS1	6
KCP	102
ATP6V1F	314
ATP6V1FNB	3
ENSG00000224163	0
IRF5	264
ENSG00000275106	10
TNPO3	1141
RN7SL306P	0
ODCP	23
TPI1P2	21
ENSG00000242162	0
ENSG00000241102	0
ENSG00000241573	1
CYCSP20	9
ENSG00000230626	1
TSPAN33	4662
RNY1P11	1
SMO	65
ENSG00000243230	2
AHCYL2	325
ENSG00000286722	2
CDC26P1	13
STRIP2	240
SNRPGP3	0
RNU1-72P	6
SMKR1	16
ENSG00000273329	69
NRF1	269
ENSG00000288881	13
RNA5SP244	0
ENSG00000286380	9
MIR182	0
MIR96	0
MIR183	0
ENSG00000242078	9
UBE2H	5986
UBE2H-DT	4
ZC3HC1	141
RNA5SP245	8
KLHDC10	746
ENSG00000229196	9
TMEM209	135
ENSG00000240571	0
SSMEM1	2
ENSG00000270992	0
CPA2	9
CPA4	41
CPA5	36
CPA1	12
CEP41	287
ENSG00000259920	29
MESTIT1	40
MEST	641
ENSG00000277269	0
ENSG00000278055	0
ENSG00000274500	0
ENSG00000270823	8
MIR335	0
COPG2	149
ENSG00000270953	9
COPG2IT1	130
RNA5SP246	0
ENSG00000226045	0
TSGA13	8
ENSG00000287547	0
KLF14	31
ENSG00000271522	0
ENSG00000285106	94
ENSG00000229858	0
H4P1	0
ENSG00000232716	8
LINC00513	5
MIR29A	2
ENSG00000226380	7
MIR29B1	0
ENSG00000271204	4
ENSG00000273319	5
LINC-PINT	174
RNU6-1010P	0
MKLN1	1434
ENSG00000233287	0
MKLN1-AS	119
ENSG00000273489	9
PODXL	364
ENSG00000224545	8
EEF1B2P6	29
ENSG00000236238	0
ENSG00000236395	0
NDUFB9P2	7
CAPZA1P4	7
ENSG00000236386	6
ENSG00000224865	46
ENSG00000229532	5
PLXNA4	267
ENSG00000225144	2
ENSG00000223436	4
FLJ40288	50
ENSG00000201009	6
ENSG00000225881	1
CHCHD3	603
ENSG00000227197	0
ENSG00000283041	167
MIR3654	0
RNU6-92P	0
ST13P7	35
EXOC4	885
MIR6133	0
ENSG00000235429	6
COX5BP3	1
RPS3AP27	1
LRGUK	90
ENSG00000231098	0
SLC35B4	238
ENSG00000229177	0
ENSG00000273297	51
AKR1B1	335
AKR1B10	25
AKR1B15	25
BPGM	5636
ENSG00000224375	1
TUBB3P2	0
CALD1	7720
ENSG00000286458	33
ENSG00000289175	0
AGBL3	169
CYREN	844
RNF14P4	9
TMEM140	2352
ENSG00000272941	6
ENSG00000287733	13
WDR91	153
ENSG00000231794	0
MIR6509	0
STRA8	22
SLC23A4P	31
CNOT4	850
SDHDP2	0
NUP205	605
ENSG00000271414	0
ENSG00000223718	6
STMP1	5057
RNU6-1154P	0
SLC13A4	72
ENSG00000273219	0
FAM180A	13
ENSG00000224746	20
MTPN	37451
RNU6-223P	4
ENSG00000289600	0
ENSG00000230649	76
ENSG00000232053	44
ENSG00000236503	4
ZP3P2	1
ENSG00000234352	37
PSMC1P3	6
CHRM2	17
MIR490	0
KRT8P51	0
ENSG00000224469	1
PTN	3
ENSG00000231114	15
ENSG00000228031	11
DGKI	189
ENSG00000279483	2832
ENSG00000230383	24
ENSG00000289438	11
CREB3L2	370
CREB3L2-AS1	2
AKR1D1	39
ENSG00000234639	10
ENSG00000231923	11
ENSG00000231931	0
RN7SKP223	1
RCC2P3	10
MIR4468	0
ENSG00000225559	6
ENSG00000201465	0
ENSG00000213238	8
PTMAP10	11
IMPDH1P3	7
TRIM24	1591
RPS3AP28	0
SVOPL	45
ENSG00000252188	0
ENSG00000234658	12
ENSG00000243099	3
UQCRFS1P2	0
ATP6V0A4	45
TMEM213	13
KIAA1549	110
RNU6-1272P	0
ZC3HAV1L	292
ZC3HAV1	2207
ENSG00000229677	2
TTC26	62
ENSG00000239254	4
ENSG00000271537	0
ENSG00000228360	7
MZT1P2	0
UBN2	1150
RNU6-206P	0
FMC1	29
LUC7L2	532
FMC1-LUC7L2	0
ENSG00000273391	4
RNU6-911P	0
KLRG2	11
ENSG00000253183	10
CLEC2L	144
ERHP1	9
HIPK2	9328
TBXAS1	1410
PARP12	384
KDM7A	3227
KDM7A-DT	451
RNU6-797P	0
RNU1-58P	3
ENSG00000270512	13
PPP1R2P6	31
SLC37A3	109
RNA5SP247	6
RNA5SP248	2
RAB19	37
ENSG00000103200	0
MKRN1	19610
DENND2A	90
ENSG00000285904	28
RN7SL771P	3
ADCK2	44
NDUFB2	621
NDUFB2-AS1	12
