Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_177_sorted_q10_mrkDup.bam
FRG1KP	0
CBWD5	205
FOXD4L4	0
IGKV1OR-3	0
ENSG00000237904	0
ENSG00000235893	1
BMS1P13	0
ENSG00000279955	0
AQP7P3	0
ENSG00000274893	15
ENSG00000273668	0
GXYLT1P4	0
ENSG00000278068	0
ENSG00000278720	0
CYP4F59P	15
ENSG00000286945	0
SNX18P4	0
ENSG00000276257	0
ANKRD20A3P	15
RNU6-538P	0
ENSG00000284611	0
ENSG00000284658	1
CDRT15P12	0
RBPJP2	0
RAB28P4	0
ATP5F1AP10	0
SDR42E1P4	0
FKBP4P8	0
ZNF658	14
ENSG00000277490	0
ENSG00000277350	0
ENSG00000276039	0
FAM74A3	11
ENSG00000276348	0
ENSG00000274820	0
SPATA31A3	0
CNTNAP3P2	4
RN7SL422P	0
ENSG00000277575	0
RBM17P2	0
ENSG00000276204	0
ENSG00000276898	6
FAM27E3	0
FAM27B	0
ENSG00000275493	0
RN7SL787P	0
ENSG00000277618	0
ANKRD20A1	5
RNU6-368P	0
ENSG00000226904	0
CBWD3	25
ENSG00000279706	0
FOXD4L3	4
ENSG00000234394	14
ENSG00000225337	0
PGM5	100
PGM5-AS1	14
ENSG00000233178	28
ENSG00000229019	0
TMEM252	0
TMEM252-DT	0
LINC01506	15
ENSG00000224025	0
PIP5K1B	414
PABIR1	476
ENSG00000236998	0
ENSG00000236733	1
RNU6-820P	0
ENSG00000288771	171
PRKACG	10
ENSG00000285130	39
FXN	107
ENSG00000270236	0
TJP2	24
BANCR	1
FAM189A2	21
APBA1	68
ENSG00000243888	0
ENSG00000229312	19
ENSG00000261447	0
PTAR1	422
CFAP95-DT	10
CFAP95	11
RN7SL570P	0
MAMDC2-AS1	16
MAMDC2	5
RNU2-5P	0
SMC5-DT	11
RPL24P8	4
SMC5	943
ENSG00000274421	3
KLF9	449
ENSG00000289159	39
TRPM3	49
RN7SL726P	0
ENSG00000232086	0
ENSG00000223966	0
MIR204	0
PIGUP1	3
ENSG00000289163	1
RPL35AP21	0
CEMIP2	184
ENSG00000271166	0
ABHD17B	135
C9orf85	81
HSPB1P1	1
C9orf57	13
ENSG00000286823	0
BTF3P4	0
GDA	21
ENSG00000235523	0
ENSG00000233933	0
RNA5SP285	0
LINC01504	40
ZFAND5	1496
ENSG00000288865	0
ENSG00000230003	0
ENSG00000225947	5
TMC1	49
RPS20P24	0
RPS27AP15	5
LINC01474	48
ALDH1A1	146
CYP1D1P	0
ANXA1	4297
DPP3P2	1
ENSG00000286840	20
ENSG00000232590	1
ENSG00000236701	0
RNA5SP286	0
ENSG00000223368	0
ENSG00000227809	22
RORB-AS1	0
RORB	29
ENSG00000286944	1
TRPM6	45
RN7SKP47	0
RPSAP75	0
RNU6-445P	2
ENSG00000224297	0
C9orf40	264
CARNMT1-AS1	2
CARNMT1	694
ENSG00000229587	0
ENSG00000278040	0
NMRK1	374
OSTF1	1856
RNU6-1228P	0
ENSG00000235707	1
ENSG00000236376	0
OTX2P1	0
PCSK5	104
RBM22P5	5
RFK	50
RPSAP9	0
GCNT1	199
H3P32	8
PPIAP87	0
PRUNE2	445
PCA3	80
ENSG00000274326	0
ENSG00000277320	0
ENSG00000286332	24
DNAJB5P1	0
LYPLA2P3	0
ENSG00000229857	0
FOXB2	2
ATP5MFP3	0
RFC5P1	0
VPS13A-AS1	0
VPS13A	5388
GNA14	21
GNA14-AS1	2
NUTF2P3	0
RNU6-1303P	0
GNAQ	3482
ENSG00000233457	5
RN7SKP59	0
ASS1P3	0
ENSG00000228781	3
ENSG00000234819	0
ENSG00000289440	15
CEP78	278
PSAT1	12
ENSG00000270627	0
MTND2P8	1
KRT18P24	3
ENSG00000260995	2
CHCHD2P9	0
LNCARSR	26
TLE4	871
ENSG00000270691	0
NPAP1P6	10
ENSG00000232494	0
ENSG00000260564	1
ENSG00000279715	6
ENSG00000280366	1
LINC01507	11
NPAP1P4	9
MTCO1P51	1
MTND2P9	9
RPS19P6	1
ENSG00000226798	0
RPS20P25	0
ENSG00000237072	0
TLE1	157
TLE1-DT	8
RNU6-1035P	0
RNA5SP287	0
ENSG00000200969	0
SPATA31D5P	10
ENSG00000230846	0
SPATA31D4	0
ENSG00000267559	5
SPATA31D3	1
SPATA31D2P	3
ENSG00000228430	15
SPATA31D1	9
SPATA31B1P	7
DDX10P2	31
ENSG00000235377	7
ENSG00000225085	0
MTCO3P40	2
ENSG00000228123	1
ENSG00000232749	7
ENSG00000278988	0
ENSG00000286612	4
RPS6P12	0
RASEF	18
ENSG00000286451	3
RN7SKP242	0
ENSG00000273806	0
FRMD3-AS1	16
FRMD3	2190
ENSG00000237529	44
RNU4-29P	0
RNU4-15P	0
IDNK	85
UBQLN1	4169
UBQLN1-AS1	8
GKAP1	357
ENSG00000226877	27
ENSG00000231616	6
KIF27	96
C9orf64	107
HNRNPK	13930
MIR7-1	0
ENSG00000235298	0
RMI1	115
ENSG00000227463	4
ENSG00000270166	0
SLC28A3	12
ENSG00000233262	0
ENSG00000285987	22
ENSG00000228095	72
NTRK2	110
UBE2V1P10	0
ENSG00000285556	0
ENSG00000287930	20
ENSG00000285634	8
STK33P1	0
AGTPBP1	2671
ENSG00000234424	13
ENSG00000229454	0
ENSG00000230303	47
ENSG00000165121	378
ENSG00000289214	2
PHBP7	0
ENSG00000231741	0
NAA35	411
GOLM1	95
ENSG00000287333	8
ENSG00000233713	0
C9orf153	56
ENSG00000270688	0
RN7SKP264	0
ISCA1	3897
TUT7	2878
ENSG00000214908	0
ENSG00000235819	8
RNU2-36P	5
ENSG00000232211	7
LINC02834	17
ENSG00000288575	2
GAS1	11
GAS1RR	11
LINC02893	16
CDC20P1	0
NFYCP2	0
LINC02872	16
ENSG00000288903	8
ENSG00000212421	0
ENSG00000289166	19
ENSG00000288968	1
ENSG00000228373	0
ENSG00000286842	19
DAPK1	359
ENSG00000219928	0
DAPK1-IT1	0
CTSL	117
ENSG00000237747	0
CTSL3P	18
ENSG00000276478	1
FBP2P1	7
ELF2P3	9
NPAP1P7	1
CTSLP8	21
ENSG00000233884	23
ENSG00000214888	9
ENSG00000234460	0
SPATA31E1	6
SPATA31C1	12
ENSG00000289459	20
ENSG00000238110	0
ENSG00000283205	1
CDK20	19
RNU6-86P	0
RPS10P3	23
ENSG00000287750	0
ENSG00000225385	0
SPATA31C2	29
ENSG00000276535	0
ENSG00000279154	17
ENSG00000204429	1
ENSG00000229288	8
RPSAP49	0
ENSG00000287769	0
SPIN1	251
ENSG00000275017	5
HNRNPA1P14	1
ENSG00000231804	0
NXNL2	25
LINC02843	28
ENSG00000286414	3
MIR4289	0
PCNPP2	0
ENSG00000228658	0
S1PR3	11
SHC3	13
ENSG00000224945	12
CKS2	124
MIR3153	0
SECISBP2	1189
SEMA4D	6136
PA2G4P6	7
ENSG00000225460	28
ENSG00000285907	11
GADD45G	36
ENSG00000237372	0
ENSG00000236507	23
ENSG00000226206	0
ENSG00000237626	17
MIR4290HG	0
MIR4290	0
IL6RP1	0
ENSG00000278382	0
ENSG00000279503	0
OR7E31P	2
OR7E116P	0
LINC01508	15
LINC01501	23
DIRAS2	19
OR7E109P	14
OR7E108P	12
SYK	1489
ENSG00000287212	0
ENSG00000228216	0
ENSG00000260454	5
ENSG00000237422	16
ENSG00000230537	1
LINC00484	18
ENSG00000230147	0
ENSG00000289123	22
ENSG00000273381	1
AUH	266
NFIL3	303
ENSG00000233081	0
ROR2	20
PAICSP2	1
MIR3910-1	0
MIR3910-2	0
SPTLC1	87
ENSG00000227399	0
HSPE1P22	0
ENSG00000275756	3
MTATP6P29	0
MTCO3P29	0
MTND3P23	0
MTND4LP7	0
MTND4P15	0
ENSG00000234537	19
LINC00475	17
ENSG00000236717	0
BEND3P2	2
PRSS47P	11
ENSG00000236115	0
IARS1	624
MIR3651	0
SNORA84	0
NOL8	848
CENPP	168
ENSG00000229530	9
OGN	2
OMD	27
ASPN	5
ECM2	49
MIR4670	0
ENSG00000225551	1
ENSG00000285650	17
IPPK	25
ENSG00000213669	0
BICD2	1662
ENSG00000288062	12
ENSG00000288271	0
ANKRD19P	2
RNU6-714P	0
EEF1DP2	0
ENSG00000275318	6
ZNF484	201
ENSG00000226668	15
SNX18P2	0
ALOX15P2	8
FGD3	830
SUSD3	219
ENSG00000223446	0
CARD19	647
NINJ1	606
ENSG00000203364	0
WNK2	2
C9orf129	0
RNU6-829P	0
ENSG00000237385	0
FAM120AOS	376
FAM120A	2352
ENSG00000289031	3
PHF2	489
MIR548AU	11
ENSG00000231990	23
MIR4291	0
BARX1	5
BARX1-DT	12
PTPDC1	11
CYCSP24	3
ENSG00000286834	23
ENSG00000286203	2
MIRLET7A1HG	29
MIRLET7A1	0
MIRLET7F1	0
LINC02603	12
MIRLET7D	0
ZNF169	37
VDAC1P11	0
NUTM2F	6
ENSG00000232063	6
ENSG00000224815	0
PTMAP12	20
MFSD14B	95
YRDCP1	0
ENSG00000286850	4
ENSG00000224245	1
RNU6-669P	0
PCAT7	53
FBP2	4
FBP1	226
ENSG00000288023	0
AOPEP	201
MIR2278	0
ENSG00000230815	0
ENSG00000236095	1
ENSG00000224764	0
ENSG00000285807	0
MIR6081	0
MIR23B	0
MIR27B	0
MIR3074	0
MIR24-1	0
FANCC	68
ENSG00000229065	0
ENSG00000223849	0
RNA5SP288	0
ENSG00000230221	2
ENSG00000271384	0
MT1P1	0
PTCH1	149
ENSG00000271314	4
ENSG00000271155	23
ENSG00000271659	0
ENSG00000229345	12
ENSG00000228142	0
ENSG00000227358	0
LINC00476	24
ENSG00000268926	12
RNU2-46P	0
ERCC6L2	941
RNA5SP289	0
PARK7P2	12
LINC00092	50
ENSG00000237212	9
ENSG00000275465	12
ENSG00000287187	4
EIF4BP3	61
HSD17B3	0
ENSG00000285269	0
HSD17B3-AS1	0
RNU6-1160P	0
SLC35D2	313
ZNF367	521
NSA2P7	6
ENSG00000286835	4
ENSG00000287302	34
HABP4	374
CDC14B	1997
PRXL2C	48
ENSG00000224848	8
ENSG00000233820	5
ZNF510	201
ZNF782	133
MFSD14C	128
PTMAP11	0
ENSG00000227257	0
NUTM2G	0
YRDCP2	0
CTSV	17
TCEA1P1	0
GAS2L1P2	1
VN1R51P	0
FAM220CP	0
ENSG00000277103	0
ANKRD18CP	25
RNU6-798P	0
ENSG00000242375	8
ZNF322P1	0
ENSG00000203279	0
ENSG00000289356	6
ENSG00000235494	0
SUGT1P4-STRA6LP	5
SUGT1P4-STRA6LP-CCDC180	0
SUGT1P4	0
STRA6LP	0
CCDC180	20
MIR1302-8	0
ENSG00000228957	16
ENSG00000286375	0
TDRD7	287
TMOD1	777
ENSG00000228174	1
TSTD2	91
NCBP1	227
ENSG00000231521	6
XPA	490
KRT18P13	32
PTCSC2	5
ENSG00000260677	2
FOXE1	0
TRMO	145
ENSG00000287070	0
HEMGN	16539
ANP32B	16755
ENSG00000236896	0
RNU6-918P	0
NANS	168
TRIM14	468
CORO2A	84
TBC1D2	193
MIR6854	0
ENSG00000224001	0
GABBR2	50
SEPTIN7P7	11
ANKS6	8
ENSG00000285706	3
GALNT12	7
ENSG00000267026	20
NME2P3	0
COL15A1	53
ENSG00000270412	2
TGFBR1	100
RNA5SP290	0
ENSG00000227269	0
RN7SL794P	0
ALG2	78
SEC61B	315
RN7SKP225	0
KRT8P11	0
NAMA	2
ENSG00000277828	0
ENSG00000287955	0
ENSG00000277465	0
ENSG00000237461	16
STX17-DT	9
ENSG00000234860	2
NR4A3	104
STX17	499
ENSG00000254571	0
ERP44	475
UPF3AP3	9
INVS	447
RN7SL75P	0
RPS2P35	1
ENSG00000270995	6
NANOGP5	0
TEX10	265
MSANTD3	1395
MSANTD3-TMEFF1	0
TMEFF1	0
CAVIN4	62
RN7SKP87	1
ACTG1P19	11
ENSG00000230161	0
GAPDHP26	15
PLPPR1	37
ENSG00000238143	3
ENSG00000253041	0
ACNATP	0
BAAT	18
TRMT112P4	0
ENSG00000230328	0
FYTTD1P1	0
MRPL50	410
ZNF189	208
ALDOB	72
ENSG00000270982	0
TMEM246-AS1	31
PGAP4	18
ENSG00000233055	1
RNF20	1725
GRIN3A	49
PPP3R2	3
MTND3P4	16
ARL2BPP7	0
RNU6-329P	0
ENSG00000286243	3
ENSG00000289079	3
ENSG00000235901	4
LINC00587	0
ZYG11AP1	1
ENSG00000234269	0
CYLC2	14
ENSG00000229830	0
LINC01492	31
ENSG00000226566	1
RNA5SP291	2
ENSG00000285483	0
SMC2-DT	15
SMC2	523
TOPORSLP	13
ENSG00000203396	0
OR13F1	3
ENSG00000283001	13
OR13C4	0
OR13C3	0
OR13C8	0
OR13D2P	0
OR13C5	1
OR13C2	5
OR13C9	24
OR13I1P	0
OR13C1P	16
OR13D1	6
OR13D3P	5
NIPSNAP3A	141
NIPSNAP3B	205
ABCA1	106
ENSG00000226334	0
CT70	14
ENSG00000286536	0
RN7SKP191	17
SLC44A1	447
ENSG00000289227	10
FSD1L	88
RALGAPA1P1	17
FKTN-AS1	0
FKTN	107
ENSG00000279609	1
TAL2	9
TMEM38B	53
ENSG00000228366	0
DEPDC1P2	9
SLC25A6P5	1
LINC01505	92
ENSG00000225002	0
ENSG00000229297	5
MIR8081	0
ENSG00000237062	1
RN7SKP77	0
ENSG00000228143	3
RNA5SP292	0
ZNF462	269
ENSG00000230782	21
ENSG00000231562	0
ENSG00000223615	5
ENSG00000225531	2
ENSG00000226047	0
ENSG00000226535	0
RAD23B	4936
LINC01509	10
ENSG00000287233	14
HMGN2P32	9
RNU6-492P	0
KLF4	473
ENSG00000236005	0
PPIAP88	0
RNU6-996P	0
RNU6-1064P	0
RN7SL659P	0
RPL36AP6	1
ENSG00000233727	0
RNA5SP293	0
RPS15AP27	0
ENSG00000213557	3
CHCHD4P2	0
ENSG00000230030	0
ENSG00000169253	0
ENSG00000231678	0
RPL36AP35	0
ENSG00000213556	0
ACTL7B	2
ACTL7A	1
ELP1	447
ABITRAM	117
CTNNAL1	955
TMEM245	652
MIR32	0
FRRS1L	51
EPB41L4B	38
RNU6-984P	0
MTND2P11	1
PTPN3	25
PALM2AKAP2	1751
MIR3927	0
YBX1P6	12
ENSG00000232939	9
ENSG00000228053	0
C9orf152	61
TXN	625
TXNDC8	13
SVEP1	38
RNU6-1039P	0
ENSG00000232896	0
MUSK	57
ENSG00000223918	0
LPAR1	156
RNU6-432P	1
RNY4P18	1
ENSG00000227531	1
MIR7702	0
OR2K2	1
ECPAS	2562
RNA5SP294	3
ZNF483	99
PTGR1	70
ENSG00000224644	0
LRRC37A5P	11
DNAJC25	68
DNAJC25-GNG10	0
GNG10	3
SHOC1	43
ENSG00000224067	0
RNU6-1013P	4
UGCG	111
MIR4668	0
RNU6-710P	0
ENSG00000259953	108
SUSD1	5345
RNU6-855P	0
ENSG00000225513	0
PTBP3	2277
RN7SL57P	1
RNA5SP295	0
RN7SL430P	0
HSPE1P28	0
RPL32P22	0
HSDL2	282
HSDL2-AS1	2
KIAA1958	98
ENSG00000250068	10
INIP	292
SNX30-DT	0
SNX30	375
SLC46A2	5
ENSG00000271631	13
ZNF883	28
MUPP	1
ZFP37	9
ENSG00000285115	0
ENSG00000284763	0
ENSG00000284962	0
ENSG00000285076	0
ENSG00000284867	0
ENSG00000285370	0
FAM225B	25
FAM225A	0
SLC31A2	34
FKBP15	1143
SLC31A1	53
CDC26	310
PRPF4	191
RNF183	3
WDR31	69
BSPRY	48
HDHD3	15
ALAD	635
POLE3	1859
C9orf43	5
RGS3	576
ENSG00000237073	0
ENSG00000282897	5
ENSG00000233817	9
ENSG00000227482	6
ENSG00000214669	0
ENSG00000232905	0
ZNF618	81
AMBP	3
KIF12	5
COL27A1	38
MIR455	0
ORM1	11
ORM2	0
AKNA	3353
ENSG00000235119	0
WHRN	75
ENSG00000271214	8
ENSG00000235797	0
ATP6V1G1	1298
TMEM268	37
TEX53	0
TEX48	4
ENSG00000230284	0
ENSG00000274919	0
TNFSF15	38
ENSG00000229817	34
DELEC1	15
TNFSF8	149
TNC	32
ENSG00000236461	4
ENSG00000234692	0
ENSG00000228714	7
LINC00474	9
ENSG00000228707	3
PAPPA	43
PAPPA-AS2	11
ENSG00000244757	20
PAPPA-AS1	0
ASTN2	57
ASTN2-AS1	0
ENSG00000230894	32
TRIM32	128
ENSG00000285820	0
RPL10P3	0
SNORA70C	0
RN7SKP128	29
RN7SKP125	2
ENSG00000233516	2
ENSG00000233569	38
RPL35AP22	18
ENSG00000285082	8
TLR4	370
RNU6-1082P	0
ENSG00000284977	34
ENSG00000231901	0
TPT1P9	10
ENSG00000225050	18
LINC02578	7
TUBB4BP6	1
BRINP1	58
ENSG00000260970	4
LINC01613	30
ENSG00000225960	0
MIR147A	15
CDK5RAP2	1437
MEGF9	823
AHCYP2	0
FBXW2	513
B3GALT9	14
ENSG00000270917	0
PSMD5	134
CUTALP	98
PHF19	260
TRAF1	360
C5	259
CNTRL	2682
RAB14	1399
RN7SL181P	0
GSN	1406
ENSG00000214651	3
ENSG00000239593	0
GSN-AS1	25
STOM	7311
ENSG00000227355	823
GGTA1	2935
RN7SL187P	0
HMGB1P37	5
DAB2IP	179
ENSG00000229854	2
TTLL11	187
MIR4478	0
NDUFA8	376
MORN5	3
LHX6	40
RBM18	334
MRRF	231
PTGS1	15982
ENSG00000269970	38
ENSG00000233616	0
ENSG00000234156	5
OR1J1	0
OR1J2	5
OR1J4	3
OR1N1	5
OR1N2	5
OR1L8	26
OR1H1P	0
OR1Q1	2
OR1B1	5
OR1L1	8
OR1L3	1
TLK1P1	58
OR1L4	0
OR1L6	20
SKA2P1	2
OR5C1	23
PDCL	403
OR1K1	7
KRT18P67	2
RC3H2	2527
SNORD90	0
ZBTB6	114
ZBTB26	101
ENSG00000261094	8
ENSG00000286718	21
RABGAP1	2019
RNY1P15	0
ENSG00000213216	0
GPR21	0
ENSG00000225078	0
MIR600HG	31
STRBP	454
MIR600	0
CRB2	4
DENND1A	232
MIR601	0
MIR7150	0
ENSG00000237336	1
ENSG00000230826	1
ENSG00000229115	6
PIGFP2	0
LHX2	1
ENSG00000236668	0
ENSG00000231227	0
ENSG00000234921	0
NEK6	549
ENSG00000235204	0
ENSG00000227200	0
PSMB7	343
ADGRD2	53
NR5A1	4
ENSG00000231149	1
NR6A1	39
ENSG00000231744	0
RN7SL302P	0
MIR181A2HG	17
MIR181A2	0
MIR181B2	0
ENSG00000236643	4
OLFML2A	33
WDR38	9
RPL35	10817
ARPC5L	459
ENSG00000289285	0
GOLGA1	1792
RNU4-82P	8
SCAI	449
FXNP2	0
PPP6C	1291
PRPS1P2	13
RPSAP76	0
RABEPK	123
HSPA5	184
HSPA5-DT	2
GAPVD1	1738
ENSG00000214593	0
RNU6-1020P	0
ENSG00000227845	0
ENSG00000287782	0
MAPKAP1	1211
RN7SL30P	0
ENSG00000227068	0
HNRNPA1P15	2
PBX3-DT	0
PBX3	714
ENSG00000232413	6
ENSG00000288537	1
ENSG00000228392	1
MVB12B	261
NRON	0
ENSG00000233721	0
ENSG00000279137	0
ENSG00000226078	0
LMX1B-DT	8
LMX1B	12
ENSG00000238010	0
ENSG00000286428	4
ZBTB43	233
ENSG00000288995	12
ZBTB34	206
RALGPS1	73
ANGPTL2	12
ENSG00000228487	0
GARNL3	83
ENSG00000229369	0
ENSG00000271833	2
SLC2A8	41
ZNF79	201
RPL12	12212
SNORA65	0
LRSAM1	88
NIBAN2	287
STXBP1	241
ENSG00000279571	0
PTRH1	0
MIR3911	0
CFAP157	6
TTC16	40
TOR2A	35
SH2D3C	872
ENSG00000286196	20
CDK9	367
MIR3960	0
MIR2861	0
FPGS	96
ENG	66
ENSG00000225032	0
RNA5SP296	0
AK1	51
ENSG00000257524	3
MIR4672	0
ST6GALNAC6	10
ST6GALNAC4	102
PIP5KL1	0
ENSG00000227218	1
DPM2	374
FAM102A	511
ENSG00000230848	16
NAIF1	122
SLC25A25	68
ENSG00000230536	0
SLC25A25-AS1	7
PTGES2	113
PTGES2-AS1	3
LCN2	4443
BBLN	939
CIZ1	1655
DNM1	120
MIR199B	0
MIR3154	0
GOLGA2	689
SWI5	167
TRUB2	60
ENSG00000272696	0
COQ4	252
SLC27A4	31
TMSB4XP4	15
URM1	184
ENSG00000207955	0
MIR219A2	0
MIR219B	0
CERCAM	8
ENSG00000273186	0
ENSG00000228510	15
ODF2	710
ODF2-AS1	0
GLE1	668
ENSG00000228395	18
RNU7-171P	0
SPTAN1	4321
ENSG00000280474	0
ENSG00000280758	0
DYNC2I2	53
VTI1BP4	0
HMGA1P4	28
SET	4732
PKN3	40
RN7SL560P	0
ZDHHC12	113
ZDHHC12-DT	24
ZER1	1299
TBC1D13	213
ENDOG	20
SPOUT1	0
ENSG00000286112	0
KYAT1	2
LRRC8A	340
PHYHD1	17
ENSG00000251184	0
DOLK	8
NUP188	371
ENSG00000267834	2
SH3GLB2	193
MIGA2	98
ENSG00000287234	0
DOLPP1	20
CRAT	634
ENSG00000234055	0
PTPA	452
ENSG00000235007	0
ENSG00000268707	1
IER5L	42
IER5L-AS1	0
ENSG00000224307	18
LINC02913	0
ENSG00000268615	0
LINC01503	67
RN7SL159P	3
ENSG00000236146	0
ENSG00000230676	0
ENSG00000226355	4
LINC00963	320
ENSG00000261334	1
ENSG00000286078	0
ENSG00000227619	2
NTMT1	62
C9orf50	4
ASB6	71
ENSG00000234789	0
PRRX2	0
PRRX2-AS1	0
PTGES	5
UBE2V1P4	0
TOR1B	42
TOR1A	87
C9orf78	5260
USP20	291
MIR6855	0
ENSG00000224988	0
ENSG00000288956	0
FNBP1	3726
ENSG00000288924	134
ENSG00000230684	0
ENSG00000270755	0
ENSG00000289226	0
GPR107	328
GPRACR	12
NCS1	29
HMCN2	111
RN7SL665P	4
ASS1	128
FUBP3	697
MIR6856	0
ENSG00000232172	2
PRDM12	23
EXOSC2	258
ABL1	249
ENSG00000288570	0
ENSG00000224797	0
QRFP	15
FIBCD1	5
FIBCD1-AS1	1
LAMC3	55
ENSG00000252582	0
AIF1L	602
NUP214	1232
RNU6-881P	0
ENSG00000236986	4
ENSG00000246851	0
ENSG00000288727	0
ENSG00000226987	0
FAM78A	407
ENSG00000286547	4
PLPP7	9
ENSG00000285287	0
ENSG00000289000	0
PRRC2B	1441
ENSG00000288841	0
SNORD62A	0
SNORD62B	0
ENSG00000176868	0
POMT1	610
ENSG00000230289	0
UCK1	95
PRRT1B	0
RAPGEF1	1421
RN7SL328P	2
EIF4A1P3	12
ENSG00000212395	0
ENSG00000236687	0
MED27	102
NTNG2	0
SETX	3250
TTF1	144
CFAP77	13
RNU5D-2P	0
BARHL1	1
DDX31	92
GTF3C4	172
AK8	18
ENSG00000224992	0
SPACA9	84
TSC1	270
GFI1B	6000
MIR548AW	0
ENSG00000234907	0
RNU7-21P	0
EEF1A1P5	15422
ENSG00000288989	0
GTF3C5	157
MIR6877	0
CEL	66
CELP	16
RALGDS	41
ENSG00000285245	0
GBGT1	5
OBP2B	7
LCN1P1	9
ABO	902
LCN1P2	0
SURF6	644
MED22	157
ENSG00000230064	0
RPL7A	9488
SNORD24	0
SNORD36B	0
SNORD36A	0
SNORD36C	0
SURF1	93
SURF2	205
SURF4	62
STKLD1	15
REXO4	496
ADAMTS13	22
CACFD1	0
SLC2A6	2
MYMK	0
ADAMTSL2	0
FAM163B	2
ENSG00000261018	0
DBH	12
DBH-AS1	4
SARDH	30
VAV2	227
BRD3OS	48
BRD3	696
ENSG00000235138	0
ARF4P1	6
WDR5-DT	15
WDR5	223
RNU6ATAC	382
ENSG00000273473	2
ENSG00000289220	27
LINC02247	0
ENSG00000279929	0
RXRA	710
MIR4669	0
ENSG00000223795	6
ENSG00000228877	13
ENSG00000227150	0
COL5A1	13
COL5A1-AS1	1
ENSG00000286502	13
MIR3689C	0
MIR3689A	0
MIR3689D1	0
MIR3689B	0
MIR3689D2	0
MIR3689E	0
MIR3689F	0
ENSG00000232355	0
FCN2	39
FCN1	984
ENSG00000236403	0
ENSG00000279935	1
OLFM1	131
ENSG00000227958	4
ENSG00000233936	0
LINC02907	7
ENSG00000235572	1
SOCS5P2	0
PPP1R26-AS1	23
PPP1R26	62
C9orf116	33
MRPS2	61
ENSG00000226706	1
LCN1	5
OBP2A	5
PAEP	1
LINC01502	27
PAEPP1	1
ENSG00000236543	0
GLT6D1	8
LCN9	7
SOHLH1	0
KCNT1	21
CAMSAP1	525
CAMSAP1-DT	0
UBAC1	471
NACC2	524
LINC02846	0
TMEM250	152
ENSG00000275329	6
LHX3	15
QSOX2	54
CCDC187	28
ENSG00000279813	0
ENSG00000283769	1
DKFZP434A062	5
GPSM1	26
DNLZ	0
ENSG00000289701	0
CARD9	7
SNAPC4	87
ENTR1	197
PMPCA	75
INPP5E	29
SEC16A	832
C9orf163	1
NOTCH1	146
MIR4673	0
ENSG00000227512	1
MIR4674	0
NALT1	0
ENSG00000279141	15
ENSG00000228401	22
EGFL7	265
MIR126	0
AGPAT2	13
DIPK1B	208
SNHG7	54
SNORA17B	0
SNORA17A	0
ENSG00000281808	0
ENSG00000274356	0
LCN10	11
ENSG00000204003	0
LCN6	0
MIR6722	0
LCN8	0
LCN15	0
ATP6V1G1P3	0
TMEM141	0
ENSG00000272896	0
CCDC183	0
ENSG00000273066	0
ENSG00000272679	0
CCDC183-AS1	16
RABL6	712
NCLP1	18
MIR4292	0
AJM1	20
PHPT1	81
ENSG00000288873	0
MAMDC4	0
EDF1	1918
TRAF2	75
MIR4479	0
ENSG00000213590	0
ENSG00000260190	10
FBXW5	1204
C8G	3
LCN12	0
LINC02692	0
PTGDS	2
ENSG00000284341	0
LCNL1	3
PAXX	70
CLIC3	123
ABCA2	53
LINC02908	29
FUT7	9
ENSG00000279073	0
NPDC1	74
ENTPD2	7
ENSG00000236394	0
ENSG00000229257	0
SAPCD2	1
ENSG00000231864	0
UAP1L1	12
MAN1B1-DT	0
MAN1B1	47
SNORD62	0
DPP7	114
GRIN1	10
LRRC26	0
ENSG00000261793	0
MIR3621	0
TMEM210	0
ANAPC2	122
SSNA1	188
TPRN	46
TMEM203	76
NDOR1	44
ENSG00000284976	0
RNF208	98
CYSRT1	9
RNF224	5
SLC34A3	15
TUBB4B	2379
FAM166A	3
STPG3-AS1	0
STPG3	0
NELFB	136
TOR4A	41
ENSG00000270259	0
ENSG00000260996	0
ENSG00000288234	0
NRARP	34
EXD3	79
NOXA1	1
ENTPD8	5
NSMF	213
MIR7114	0
PNPLA7	24
MRPL41	185
DPH7	55
ZMYND19	82
ARRDC1	55
ENSG00000283411	0
ARRDC1-AS1	32
EHMT1	849
SETP5	0
ENSG00000255585	23
MIR602	0
ENSG00000203987	35
CACNA1B	46
ENSG00000276388	0
IL9RP1	15
TUBBP5	1
ENSG00000278130	0
ENSG00000237419	93
FAM157B	0
RNU6-785P	0
ENSG00000250210	0
OR4F8BP	0
ENSG00000260370	0
ENSG00000237297	0
TUBB8	35
IL9RP2	0
ZMYND11	1465
ENSG00000276662	11
RNA5SP297	0
DIP2C	61
RNA5SP298	4
RN7SL754P	0
ENSG00000233021	0
ENSG00000225140	0
MIR5699	0
DIP2C-AS1	97
ENSG00000231601	7
LARP4B	933
LARP4B-DT	13
ENSG00000205740	6
GTPBP4	312
IDI2	3
IDI2-AS1	13
IDI1	216
WDR37	918
LINC00200	17
ADARB2	135
ENSG00000287043	1
ENSG00000282390	6
ENSG00000233052	1
ADARB2-AS1	5
ENSG00000287653	0
LINC00700	9
ENSG00000289427	3
ENSG00000226694	0
MIR6072	0
RNU6-889P	0
ENSG00000227912	16
LINC02662	5
RNU6-576P	0
LINC00701	0
LINC02645	15
ENSG00000237500	0
ENSG00000235281	54
