Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_160b_sorted_q10_mrkDup.bam
RPL12P26	0
KCNK18	0
SLC18A2-AS1	2772
SLC18A2	606
ENSG00000277879	11
PDZD8	838
ENSG00000258114	0
EMX2OS	0
EMX2	8
ENSG00000235198	0
ENSG00000288172	0
LINC02674	0
ENSG00000263041	0
RAB11FIP2	148
ENSG00000231104	0
CASC2	4
ENSG00000238276	0
FAM204A	666
LINC00867	0
SLC25A18P1	0
PRLHR	0
TOMM22P5	0
CACUL1	1025
ENSG00000277687	2
ENSG00000229272	0
RPL17P36	0
LDHAP5	0
NANOS1	2
EIF3A	4225
SNORA19	0
ENSG00000222588	0
ENSG00000289126	0
ENSG00000271343	0
DENND10	373
SFXN4	31
PRDX3	343
GRK5	2769
GRK5-IT1	10
RN7SL749P	0
ENSG00000236426	4
MIR4681	0
RGS10	30650
ENSG00000271353	0
TIAL1	262
RAD1P1	0
RPS8P4	0
BAG3	70
TXNP1	0
INPP5F	158
RN7SL846P	0
PHACTR2P1	0
ENSG00000282413	0
MCMBP	322
SEC23IP	532
MIR4682	0
NACAP2	0
ENSG00000223455	0
RPL21P16	84
ENSG00000234522	0
PLPP4	0
LINC01561	0
LINC02930	0
WDR11-DT	2297
ENSG00000287936	3
WDR11	1339
ENSG00000271670	0
ENSG00000227307	0
ENSG00000278484	0
RPL19P16	1
LINC01153	0
RN7SKP167	0
FGFR2	6
ENSG00000223432	0
ATE1	4061
RPS15AP5	0
ENSG00000224250	0
ATE1-AS1	5
ENSG00000273767	0
ENSG00000276742	0
NSMCE4A	225
ENSG00000273891	2
TACC2	30
ENSG00000285715	0
ENSG00000285973	0
BTBD16	0
RNU6-728P	0
PLEKHA1	245
MIR3941	0
ENSG00000285955	0
ARMS2	0
HTRA1	10
DMBT1	11
ENSG00000286114	0
ENSG00000286135	0
C10orf120	2
DMBT1L1	0
CUZD1	2
ENSG00000286088	0
FAM24B	16
C10orf88B	11
FAM24A	0
C10orf88	124
PSTK	7
IKZF5	189
ACADSB	125
HMX3	0
HMX2	0
BUB3	311
RPS26P39	0
ENSG00000270902	0
LINC02641	1
ENSG00000225152	0
ENSG00000286344	0
ENSG00000234542	0
GPR26	0
CPXM2	24
ENSG00000231138	0
ENSG00000234677	0
ENSG00000287768	0
YBX2P1	0
ENSG00000288757	0
ENSG00000232334	0
CHST15	156
OAT	236
NKX1-2	0
ENSG00000271434	0
LHPP	70
RPS10P18	0
ENSG00000258539	0
FAM53B	183
ENSG00000278831	0
FAM53B-AS1	4
EEF1AKMT2	40
ABRAXAS2	250
NPM1P31	0
ENSG00000289280	0
ENSG00000249456	5
ZRANB1	355
ENSG00000226899	0
CTBP2	659
ENSG00000273599	1
MIR4296	0
ENSG00000282787	0
MRPS21P6	0
RPS27P18	0
TEX36-AS1	0
TEX36	0
ALDOAP2	0
ENSG00000228021	15
EDRF1-DT	0
ENSG00000280561	0
ENSG00000234134	0
EDRF1	88
EDRF1-AS1	0
MMP21	0
UROS	338
MIR4484	0
BCCIP	369
DHX32	132
RNU2-42P	0
FANK1	19
GNG10P1	0
FANK1-AS1	0
ADAM12	15
RNA5SP328	2
SAR1AP2	0
ENSG00000287609	0
LINC00601	0
C10orf90	0
ENSG00000287326	0
ENSG00000199321	0
DOCK1	1109
ENSG00000223528	0
ENSG00000232935	0
INSYN2A	94
NPS	0
ENSG00000279725	0
FOXI2	2
BUB1P1	0
CLRN3	0
PTPRE	713
ENSG00000232259	0
ENSG00000227076	0
ENSG00000287427	0
MKI67	747
LINC01163	0
ENSG00000234640	0
LINC02667	0
ENSG00000232985	0
ENSG00000287361	0
ENSG00000289400	1212
ENSG00000289087	0
ENSG00000225424	0
ENSG00000285615	0
MGMT	92
ENSG00000287466	0
ENSG00000237224	0
ENSG00000227374	0
LINC02666	0
EBF3	20
ENSG00000275327	0
MIR4297	0
ENSG00000275005	0
ENSG00000287997	0
C10orf143	33
ENSG00000277218	0
CTAGE7P	3
PPIAP32	0
GLRX3	791
LINC02646	0
ENSG00000276375	0
ENSG00000285529	1
MIR378C	0
TCERG1L	1
TCERG1L-AS1	0
LINC01164	0
ENSG00000286295	0
ENSG00000280446	0
ENSG00000283095	0
PPP2R2D	992
BNIP3	889
ENSG00000277959	2
ENSG00000273521	0
ENSG00000279982	1
JAKMIP3	1
JAKMIP3-AS1	0
DPYSL4	1
STK32C	35
LRRC27	27
PWWP2B	42
ENSG00000231705	0
ENSG00000234311	0
LINC02870	1
ENSG00000226900	20
LINC01165	0
INPP5A	954
NKX6-2	0
CFAP46	21
LINC01166	0
LINC01167	0
LINC01168	1
ENSG00000289633	2
ENSG00000289039	0
ADGRA1-AS1	0
ADGRA1	0
RPL5P28	0
KNDC1	30
UTF1	0
VENTX	15
MIR202HG	0
MIR202	0
ENSG00000273980	0
ADAM8	47
TUBGCP2	203
ZNF511	25
ZNF511-PRAP1	0
CALY	1
BANF1P2	0
ENSG00000226699	0
PRAP1	0
FUOM	56
ECHS1	159
MIR3944	0
ENSG00000274685	0
PAOX	20
ENSG00000254536	0
MTG1	17
SPRN	0
OR6L2P	0
SCART1	4
OR7M1P	0
CYP2E1	7
ENSG00000278518	0
ENSG00000286789	0
SYCE1	0
ENSG00000288107	0
OR6L1P	0
ENSG00000287327	0
FRG2B	0
RARRES2P2	79
AGGF1P2	26
CLUHP5	0
DUX4L28	0
DUX4L25	0
DUX4L24	0
DUX4L23	0
DUX4L22	0
DUX4L21	0
DUX4L20	0
DUX4L29	0
DUX4L10	0
DUX4L11	0
DUX4L12	0
DUX4L13	0
DUX4L14	0
DUX4L15	0
RPL23AP60	0
ENSG00000282875	0
WBP1LP10	0
OR4F2P	0
ENSG00000254468	0
CICP23	0
LINC01001	39
ENSG00000255229	0
RNU6-447P	0
BET1L	385
SCGB1C1	125
ODF3	62
ENSG00000254559	0
RIC8A	556
MIR6743	0
SIRT3	119
PSMD13	446
ENSG00000277290	0
ENSG00000289568	0
NLRP6	6
ENSG00000255026	1
PGGHG	31
IFITM5	0
IFITM2	8072
ENSG00000255533	0
ENSG00000288681	14
IFITM1	427
ENSG00000254910	0
ENSG00000251661	5
IFITM3	3417
ENSG00000255089	0
ENSG00000255328	78
ENSG00000270972	0
B4GALNT4	0
PKP3	0
SIGIRR	86
ANO9	0
RN7SL838P	4
PTDSS2	170
ENSG00000255237	3
RNH1	787
ENSG00000288033	0
ENSG00000254739	0
HRAS	99
LRRC56	2
LMNTD2	6
LMNTD2-AS1	0
RASSF7	4
MIR210HG	5
MIR210	0
PHRF1	477
IRF7	68
CDHR5	24
SCT	4
DRD4	0
DEAF1	106
ENSG00000255158	0
EPS8L2	20
TMEM80	18
ENSG00000269915	0
TALDO1	8137
GATD1	51
ENSG00000255284	0
ENSG00000279672	9
ENSG00000255142	0
CEND1	1
SLC25A22	30
PANO1	0
PIDD1	0
RPLP2	9479
SNORA52	0
PNPLA2	487
ENSG00000255108	0
CRACR2B	30
CD151	3059
POLR2L	292
TSPAN4	8
ENSG00000250397	0
CHID1	54
AP2A2	231
RNU6-1025P	0
MUC6	17
LINC02688	2
MUC2	13
MUC5AC	0
ENSG00000286275	0
MUC5B	1
MUC5B-AS1	0
MIR6744	0
TOLLIP	1133
TOLLIP-DT	41
ENSG00000287935	8
LINC02689	0
BRSK2	30
ENSG00000285581	0
MOB2	873
DUSP8	7
KRTAP5-AS1	2
KRTAP5-1	0
KRTAP5-2	0
KRTAP5-3	0
KRTAP5-4	0
KRTAP5-5	0
ENSG00000231487	0
FAM99A	0
FAM99B	7
LINC02708	0
KRTAP5-6	0
IFITM10	1
ENSG00000250644	3
CTSD	225
ENSG00000235027	0
ENSG00000229512	0
ENSG00000287484	0
ENSG00000230834	0
RPL36AP39	0
ENSG00000230080	0
SYT8	0
TNNI2	152
LSP1	1535
MIR4298	0
ENSG00000249086	0
MIR7847	0
PRR33	0
LINC01150	2
TNNT3	71
MRPL23	287
MRPL23-AS1	0
LINC01219	0
H19	3338
ENSG00000275266	0
MIR675	0
ENSG00000274866	0
IGF2	2126
ENSG00000240801	0
ENSG00000284779	0
INS-IGF2	0
MIR483	0
IGF2-AS	0
INS	0
TH	0
MIR4686	0
ASCL2	47
C11orf21	669
TSPAN32	273
RNU6-878P	1
CD81-AS1	1
RPL26P30	3
CD81	35
TSSC4	51
ENSG00000230483	0
TRPM5	0
KCNQ1	20
KCNQ1OT1	39
ENSG00000275666	0
ENSG00000276105	0
ENSG00000276494	0
ENSG00000276015	0
COX6CP18	0
KCNQ1-AS1	0
KCNQ1DN	0
ENSG00000274740	0
CDKN1C	352
SLC22A18AS	13
SLC22A18	7
PHLDA2	6
NAP1L4	4960
SNORA54	3
ENSG00000183562	67
CARS1	239
CARS1-AS1	0
RNU1-91P	0
ENSG00000285644	0
ENSG00000236710	0
OSBPL5	179
ENSG00000234791	0
MRGPRG	0
MRGPRG-AS1	1
MRGPRE	0
ENSG00000224513	0
NDUFA5P8	0
ENSG00000276951	0
NDUFA5P1	0
ENSG00000273813	0
ENSG00000254592	0
ZNF195	86
TSSC2	1
OR7E12P	0
FAM86GP	0
ENPP7P15	0
ENSG00000254757	0
ENSG00000287906	0
ENSG00000255367	26
ENSG00000287312	1
SNRPCP5	0
RPS3AP39	0
RPS24P14	0
ENSG00000284639	0
ENSG00000230851	0
OR7E117P	0
XNDC1CP	0
TRPC2	560
ART5	0
ART1	0
CHRNA10	0
NUP98	1300
ENSG00000289468	0
RNU6-1143P	0
RNU7-50P	0
PGAP2	23
RHOG	1303
STIM1-AS1	0
STIM1	1340
ENSG00000229368	10
MIR4687	0
PPIAP40	0
ENSG00000206976	0
ENSG00000255232	0
HNRNPA1P76	0
ENSG00000224555	0
RPS29P20	0
RRM1	346
RRM1-AS1	0
OR55B1P	0
LINC02749	0
RDXP1	0
SSU72P5	0
SSU72P2	0
SSU72P6	0
SSU72P4	0
SSU72P3	0
SSU72P7	0
OR52B4	0
OR52B3P	0
TRIM21	425
OR52K3P	11
OR51R1P	0
OR52P2P	0
OR52K2	0
OR52K1	0
OR52M2P	0
OR52M1	0
C11orf40	0
OR52I2	0
OR52I1	0
TRIM68	16
OR51D1	3
OR51E1	0
OR51A9P	0
OR51E2	0
OR51C1P	0
MMP26	0
OR51F5P	0
OR51C4P	0
KRT8P49	0
OR51F3P	0
OR51F4P	0
OR51F1	0
OR51N1P	0
OR52Y1P	0
OR52R1	0
OR51F2	0
OR51A8P	0
OR51S1	0
OR51H1	0
OR51H2P	0
OR51T1	0
OR51A6P	0
OR51A7	0
OR51G2	0
OR51G1	0
OR51A3P	0
OR51A4	0
OR51A2	0
OR51A5P	0
OR51L1	0
OR51P1P	0
OR52J2P	0
OR52J3	0
OR52E2	0
OR52E1	0
OR52S1P	0
OR52E3P	0
OR52J1P	0
ENSG00000236897	0
OR52A4P	0
OR52A5	0
OR52A1	0
OR51A1P	0
OR52Z1	0
OR51V1	0
ENSG00000224091	32
ENSG00000285498	0
ENSG00000221031	0
HBB	57616
HBD	797
HBBP1	3
BGLT3	0
HBG1	0
ENSG00000284931	14
HBG2	1
ENSG00000239920	2
HBE1	0
OR51AB1P	2
OR51B4	1
OR51B5	1
OR51B3P	0
OR51B2	0
OR51B8P	0
OR51B6	0
ENSG00000230087	0
ENSG00000236248	0
OR51M1	0
OR51J1	0
OR51Q1	0
OR51K1P	0
OR51I1	0
OR51I2	2
OR51A10P	0
OR52D1	0
UBQLN3	0
UBQLNL	0
OLFM5P	0
OR52V1P	0
OR52H1	0
OR52H2P	0
OR52B5P	1
OR52T1P	0
HNRNPA1P53	0
OR52B6	1
TRIM6	2
TRIM6-TRIM34	0
TRIM34	0
TRIM5	94
TRIM22	978
OR52U1P	0
OR52P1P	0
OR56B1	0
OR52N4	0
OR56B2P	0
OR52N5	0
OR52N1	0
OR52N3P	0
OR52N2	0
OR52E6	0
OR52E8	0
OR52E7P	0
OR52E4	0
OR52E5	0
OR52Q1P	0
OR56A3	0
OR56A5	0
OR52L1	0
KRT18P58	0
OR56A4	0
RNA5SP329	0
OR56A1	2
ENSG00000289150	0
OR56A7P	0
OR52L2P	0
OR52X1P	0
OR56B4	0
ENSG00000254444	0
OR56B3P	0
OR52B1P	0
OR52B2	0
OR52W1	0
ENSG00000267940	0
C11orf42	0
FHIP1B	10
CNGA4	0
CCKBR	0
ENSG00000270435	0
CAVIN3	11
ENSG00000282556	0
ENSG00000254443	0
SMPD1	368
APBB1	36
HPX	7
TRIM3	24
ARFIP2	99
ENSG00000283977	0
TIMM10B	189
ENSG00000254595	6
DNHD1	28
RRP8	148
ENSG00000254400	0
ILK	1994
TAF10	876
ENSG00000254641	0
ENSG00000285338	0
TPP1	9372
ENSG00000255680	0
DCHS1	19
DCHS1-AS1	0
ENSG00000255410	0
MRPL17	113
ENSG00000241678	0
GVINP1	611
GVINP2	0
OR2AG2	1
OR2AG1	0
OR6A2	0
ENSG00000283415	0
ENSG00000254712	0
OR10A5	0
OR10A2	0
OR10A4	2
OR2D2	0
OR2D3	0
ZNF215	66
ZNF214	0
NLRP14	0
RBMXL2	3
ENSG00000255179	0
MIR302E	0
SYT9	0
ENSG00000251364	1
OLFML1	0
PPFIBP2	34
ENSG00000254864	0
CYB5R2	0
OVCH2	0
ENSG00000275612	0
ENSG00000276668	0
ENSG00000271758	0
ENSG00000254707	0
OR10AB1P	0
OR5P4P	0
ENSG00000254951	0
OR5P1P	0
ENSG00000241008	0
OR5P2	0
OR5P3	0
OR5E1P	0
RNU6-943P	0
OR10A6	0
OR10A3	0
ENSG00000289714	0
NLRP10	0
EIF3F	852
COX6CP5	0
CASC23	0
TUB	6
ENSG00000254921	0
TUB-AS1	0
ENSG00000279391	0
RIC3	7
RIC3-DT	0
LMO1	0
STK33	16
ENSG00000252778	0
TRIM66	100
ENSG00000254900	0
RPL27A	4776
SNORA3A	0
SNORA3B	0
DENND2B	46
ENSG00000254665	0
ENSG00000255159	0
RNA5SP330	0
AKIP1	175
C11orf16	0
ASCL3	0
TMEM9B	651
TMEM9B-AS1	8
NRIP3	4
NRIP3-DT	1
SCUBE2	1
ENSG00000286935	0
MIR5691	0
KRT8P41	0
DENND5A	670
ENSG00000255097	1
TMEM41B	248
PRR13P2	0
IPO7	2715
SNORA23	7
ENSG00000254397	1
ENSG00000268403	0
ZNF143	325
WEE1	315
ENSG00000238387	0
RPL23AP65	2
ENSG00000289518	5
ENSG00000255463	0
ENSG00000239470	1
SWAP70	1074
RN7SKP50	0
LINC02709	0
SBF2-AS1	4
SBF2	343
ENSG00000255476	0
RNU7-28P	0
ENSG00000254765	0
ENSG00000286561	0
ENSG00000254865	0
ENSG00000254719	3
ADM-DT	0
ADM	16
AMPD3	86
RNU6ATAC33P	0
MTRNR2L8	912
MIR4485	0
RNF141	395
IRAG1-AS1	0
LYVE1	20
IRAG1	295
CTR9	1586
EIF4G2	22145
SNORD97	0
ENSG00000246308	23
ZBED5	147
ZBED5-AS1	589
ENSG00000250041	2
LINC02752	0
ENSG00000254957	0
ENSG00000270897	0
MTND5P21	0
ENSG00000255260	0
GALNT18	20
CSNK2A3	3
ENSG00000255351	0
ENSG00000255462	0
MIR4299	0
ENSG00000280288	0
ENSG00000255309	0
ENSG00000286959	0
MIR8070	0
USP47	2106
H3P33	0
DKK3	42
LINC02547	0
ENSG00000254991	0
ENSG00000255400	2
MICAL2	728
MIR6124	0
ENSG00000254680	0
ENSG00000254983	0
PARVA	162
ENSG00000254847	0
ENSG00000286521	0
TEAD1	24
ENSG00000254688	0
ENSG00000255067	0
ENSG00000252329	0
ENSG00000203258	0
LINC00958	0
RASSF10-DT	0
RASSF10	0
ENSG00000255558	0
ENSG00000255018	0
ARNTL	151
RN7SKP151	0
BTBD10	891
ENSG00000287548	0
ENSG00000254583	0
ENSG00000255401	0
PTH	0
HMGN2P36	0
FAR1	855
FAR1-IT1	0
RPL39P26	0
CENPUP1	0
ENSG00000255088	0
LINC02548	0
ENSG00000254927	0
LINC02545	0
RNA5SP331	0
LINC02683	0
SPON1	1
RNA5SP332	0
SPON1-AS1	0
RRAS2	214
ENSG00000255074	1
COPB1	510
RNU7-49P	0
ENSG00000256206	0
PSMA1	100
PDE3B	35
MORF4L1P3	8
CYP2R1	55
CALCB	0
CALCP	0
CALCA	3
OR7E41P	0
INSC	0
ENSG00000253072	0
LINC02751	0
ENSG00000254789	2
ENSG00000254695	0
ENSG00000254645	0
ENSG00000286960	0
ENSG00000289116	0
LINC02682	0
SOX6	275
MIR6073	0
ENSG00000254878	4
AKR1B1P3	0
RN7SL188P	0
C11orf58	4554
PLEKHA7	39
RN7SKP90	0
ENSG00000244398	215
OR7E14P	2
RPS13	1815
SNORD14A	1
SNORD14B	0
PIK3C2A	1124
RNU6-593P	0
ENSG00000240808	0
ENSG00000213779	0
NUCB2	1569
ENSG00000197149	0
ENSG00000285545	0
NCR3LG1	13
KCNJ11	17
ENSG00000260196	1
ABCC8	3
SDHCP4	0
ENSG00000287898	0
USH1C	1
OTOG	0
ENSG00000254586	0
LINC02729	0
MYOD1	0
KCNC1	4
SERGEF	86
ENSG00000255448	0
TPH1	6
SAAL1	55
HIGD1AP5	0
SAA3P	0
MRGPRX3	0
ENSG00000255470	0
ENSG00000285562	0
MRGPRX12P	0
MRGPRX4	0
GLTPP1	0
MRGPRX13P	0
SLC25A51P4	0
SAA4	0
SAA2-SAA4	0
SAA2	0
RNA5SP333	0
ST13P5	58
SAA1	0
RNA5SP334	0
HPS5	403
GTF2H1	381
MIR3159	0
LDHA	1034
ENSG00000256006	0
LDHC	4
ENSG00000256734	2
LDHAL6A	10
TSG101	462
YWHABP2	0
ENSG00000256588	0
ENSG00000256361	0
ENSG00000289499	0
UEVLD	243
SPTY2D1OS	0
ENSG00000256282	0
ENSG00000279837	0
SPTY2D1	316
SRSF3P1	0
TMEM86A	32
IGSF22	8
IGSF22-AS1	12
PTPN5	0
ENSG00000286998	0
MRGPRX8P	0
MRGPRX7P	0
ENSG00000255511	0
MRGPRX6P	0
MRGPRX5P	0
MRGPRX1	0
ENSG00000255244	0
MRGPRX11P	0
MRGPRX10P	0
MRGPRX9P	0
MRGPRX2	0
ZDHHC13	8
CSRP3	0
CSRP3-AS1	0
E2F8	18
PCNAP4	0
ENSG00000255160	0
NAV2	38
NAV2-IT1	0
RNA5SP335	23
NAV2-AS5	2
NAV2-AS4	0
MIR4486	0
ENSG00000207407	0
NAV2-AS6	0
MIR4694	0
NAV2-AS3	0
NAV2-AS2	0
NAV2-AS1	0
ENSG00000279266	1
DBX1	1
HTATIP2	1258
PRMT3	262
HMGB1P40	0
ENSG00000286382	0
SLC6A5	5
NELL1	0
ENSG00000254906	0
RNA5SP336	2
ENSG00000254816	0
ENSG00000255167	0
ENSG00000225477	0
RNA5SP337	0
ANO5	46
ENSG00000287962	0
ENSG00000254820	0
ENSG00000255372	0
SLC17A6-DT	0
SLC17A6	0
ENSG00000254540	0
LINC01495	0
ENSG00000255357	0
FANCF	56
GAS2	13
RNA5SP338	6
SVIP	5901
ENSG00000246225	4
CCDC179	0
LINC02718	231
ENSG00000271491	0
WIZP1	1
MIR8054	0
ENSG00000254564	0
THAP12P4	0
ENSG00000240881	0
LINC02726	2
ENSG00000254861	0
RNU6-783P	0
ENSG00000277803	0
LINC02686	0
LUZP2	6
ENSG00000255489	0
ENSG00000255368	0
RPL36AP40	0
ENSG00000255454	0
LINC02699	0
ENSG00000254754	0
ENSG00000255086	0
ANO3	1
ENSG00000287227	0
ANO3-AS1	0
ENSG00000255505	0
MUC15	0
SLC5A12	4
FIBIN	0
BBOX1	0
BBOX1-AS1	0
CCDC34	46
LGR4	21
LGR4-AS1	0
ENSG00000242527	0
LIN7C	861
BDNF-AS	4
MIR8087	0
RNA5SP339	0
ENSG00000240036	0
LINC00678	0
BDNF	65
ENSG00000255496	0
CBX3P1	0
HSP90AA2P	5
ENSG00000255094	0
KIF18A	376
MIR610	0
METTL15	1141
ATP5MGP8	0
RN7SKP158	0
ENSG00000238149	0
MIR8068	0
ENSG00000254606	0
LINC02758	0
LINC02742	0
OR2BH1P	0
ENSG00000254526	0
ENSG00000255450	0
LINC02755	1
ENSG00000255281	0
ENSG00000255227	0
ENSG00000255029	0
LINC02546	0
HNRNPRP2	0
ENSG00000254734	0
RN7SL240P	0
RPL7AP58	1
LINC01616	0
KCNA4	0
ARL14EP-DT	14
ENSG00000255288	0
FSHB	0
ARL14EP	117
RPL12P30	0
MPPED2	48
ENSG00000255480	0
MPPED2-AS1	0
ENSG00000287373	0
DCDC1	1
CYCSP25	0
ENSG00000255525	0
DNAJC24	105
IMMP1L	22
ELP4	100
ENSG00000228061	7
PAX6	5
PAUPAR	0
ENSG00000285283	0
ENSG00000254584	0
ENSG00000254836	0
ENSG00000254627	0
EIF4A2P5	0
RCN1	50
ENSG00000255252	0
THEM7P	0
ENSG00000255375	0
WT1	13
WT1-AS	0
ENSG00000278822	0
ENSG00000273677	0
ENSG00000278045	0
ENSG00000276530	0
ENSG00000273908	0
ENSG00000277119	0
EIF3M	680
HNRNPA3P9	0
CCDC73	20
ENSG00000244535	0
PRRG4	45
QSER1	639
DEPDC7	2
TCP11L1	193
PIGCP1	3
LINC00294	36
CSTF3	514
CSTF3-DT	0
RPL29P23	0
ENSG00000241255	0
HIPK3	9936
KIAA1549L	7
ENSG00000254537	0
ENSG00000255207	0
ENSG00000255202	0
C11orf91	0
ENSG00000284969	0
CD59	179
FBXO3	116
FBXO3-DT	0
ENSG00000255272	0
ENSG00000255161	0
LINC02722	0
ENSG00000254619	0
LINC02721	0
LMO2	742
ENSG00000184566	0
ENSG00000286626	0
CAPRIN1	3393
NAT10	245
ABTB2	12
MMADHCP2	0
ENSG00000220204	0
CIR1P3	0
CAT	1578
ELF5	0
ENSG00000255271	0
LINC02707	0
EHF	1
ENSG00000271369	0
ENSG00000270491	0
APIP	129
PDHX	741
MIR1343	0
ENSG00000289526	0
ENSG00000255521	0
CD44	1345
CD44-AS1	0
ENSG00000251194	0
SLC1A2	1
SLC1A2-AS1	0
ENSG00000215380	0
ENSG00000255542	0
PAMR1	0
ENSG00000254669	0
FJX1	0
ENSG00000254686	0
TRIM44	1718
ENSG00000285705	0
KRT18P14	0
ENSG00000285740	0
ENSG00000254919	2
LDLRAD3	356
ENSG00000254672	2
ENSG00000255256	0
RPL12P31	0
MIR3973	0
ENSG00000280321	0
COMMD9	165
PRR5L	327
ENSG00000254566	0
ENSG00000255186	0
ENSG00000255060	0
TRAF6	212
ENSG00000280331	0
RAG1	52
RAG2	0
IFTAP	102
ENSG00000254498	0
ENSG00000251838	0
RPL7AP56	0
LINC02760	0
ENSG00000279004	0
DNAAF11P1	0
ENSG00000255477	0
LINC02759	0
LINC01493	0
ENSG00000285751	0
ENSG00000240975	0
RNU6-99P	0
ENSG00000270588	0
ENSG00000255347	0
ENSG00000279675	1
LRRC4C	0
ENSG00000254579	0
RNU6-365P	0
ENSG00000255132	0
LINC02741	0
ENSG00000242729	0
ENSG00000255563	0
LINC01499	0
ENSG00000254668	0
ENSG00000255279	0
ENSG00000254822	0
LINC02745	0
LINC02740	0
ENSG00000254914	0
ENSG00000271028	0
ENSG00000254725	0
HNRNPKP3	0
API5	545
ENSG00000254907	0
TTC17	205
ENSG00000255340	0
ENSG00000254577	0
RN7SKP287	0
PPIAP41	0
CTBP2P6	4
ENSG00000283217	1
MIR670	0
MIR670HG	0
ENSG00000283341	0
MIR129-2	0
HSD17B12	201
ENSG00000283393	0
RPL23AP63	0
PHBP2	0
ENSG00000283483	0
ENSG00000246250	0
ENSG00000283375	0
ALKBH3	115
SEC14L1P1	0
ALKBH3-AS1	0
ENSG00000254409	0
C11orf96	0
ENSG00000244953	0
ACCSL	87
ACCS	54
ENSG00000255165	0
EXT2	117
ALX4	0
ENSG00000255451	0
ENSG00000255106	0
CD82	514
ENSG00000254693	0
ENSG00000255092	0
RPL34P22	0
ENSG00000275725	0
LINC02704	82
TSPAN18-AS1	2
TSPAN18	1615
TP53I11	333
LINC02685	0
ENSG00000287984	0
PRDM11	45
ENSG00000254664	0
SYT13	0
ENSG00000254497	0
LINC02696	17
LINC02687	0
ENSG00000255041	0
ENSG00000286418	0
ENSG00000254651	0
ENSG00000254746	1
ENSG00000255519	0
ENSG00000254514	0
CHST1	0
ENSG00000255091	0
MIR7154	0
ENSG00000254519	0
ENSG00000255426	0
LINC02690	0
LINC02716	0
SLC35C1	34
ENSG00000255447	0
CRY2	65
MAPK8IP1	0
ENSG00000255498	0
C11orf94	0
PEX16	31
LARGE2	0
PHF21A	1461
ENSG00000254653	1
ENSG00000255314	0
FBLIM1P2	0
LINC02710	0
ENSG00000254639	0
LINC02489	41
CREB3L1	23
DGKZ	1976
MIR4688	0
MDK	222
CHRM4	0
AMBRA1	131
ENSG00000244313	64
MIR3160-1	0
MIR3160-2	0
ENSG00000285658	0
HARBI1	3
ATG13	450
ARHGAP1	706
ZNF408	25
F2	0
CKAP5	2675
MIR5582	0
ENSG00000252427	0
SNORD67	0
LRP4-AS1	15
LRP4	0
ENSG00000286450	0
C11orf49	136
ENSG00000271350	0
ENSG00000255520	0
ARFGAP2	217
ENSG00000270060	0
PACSIN3	9
MIR6745	2
ENSG00000243802	2
DDB2	115
ENSG00000256897	0
ACP2	61
NR1H3	99
MADD	4264
MADD-AS1	0
ENSG00000283338	0
MYBPC3	1
SPI1	1350
ENSG00000255197	680
MIR4487	0
SLC39A13	22
PSMC3	284
RAPSN	2
CELF1	558
ENSG00000270072	2
RN7SL652P	0
NDUFS3	96
PTPMT1	0
KBTBD4	59
RNU5E-10P	0
ENSG00000231880	0
FAM180B	0
C1QTNF4	0
MTCH2	273
AGBL2	14
FNBP4	874
NUP160	268
ENSG00000271543	0
RNA5SP340	0
YPEL5P2	0
ENSG00000254780	0
PTPRJ	25323
PTPRJ-AS1	0
MIR3161	0
OR4B1	0
OR4B2P	0
OR4X2	0
OR4X1	0
OR4S1	1
OR4C3	4
OR4C4P	2
OR4C5	0
OR4C2P	0
OR4C10P	0
OR4C9P	0
OR4R1P	0
OR4A47	0
OR4A48P	0
OR4A46P	0
OR4A40P	0
OR4A43P	0
OR4A45P	0
OR4A41P	0
OR4A42P	0
OR4A44P	0
ENSG00000255551	0
ENSG00000254728	0
ENSG00000254920	0
ENSG00000255527	0
TRIM51CP	0
ENSG00000254517	0
TRIM51GP	0
TRIM53CP	0
ENSG00000205044	0
TRIM49B	0
ENSG00000288434	0
TRIM64C	0
ENSG00000276637	0
ENSG00000254801	0
UBTFL7	0
ENSG00000255452	0
ENSG00000254412	0
ENSG00000255338	0
TRIM77BP	4
UBTFL9	0
FOLH1	3
ENSG00000255532	1
TYRL	0
CBX3P8	0
ENSG00000226268	7
GRM5P1	0
ENSG00000254487	0
ENSG00000255268	0
TRIM51FP	0
ENSG00000265973	0
ENSG00000288177	0
ENSG00000255550	0
ENSG00000255214	0
TRIM51DP	0
ENSG00000254800	0
ENSG00000255111	0
OR4A1P	0
OR4A49P	0
OR4A18P	0
OR4A19P	0
OR4R3P	0
OR4C13	0
OR4C12	0
OR4C48P	0
OR4C45	0
OR4C49P	0
GTF2IP11	0
ENSG00000255442	0
ENSG00000287538	5
ENSG00000286983	0
PHKG1P3	1
SEPTIN7P11	4
ENSG00000255500	0
ENSG00000255001	0
LINC02750	0
ENSG00000254840	0
ENSG00000214883	0
OR4C50P	0
OR4C46	0
OR4C7P	0
OR4R2P	0
OR4A4P	0
OR4A3P	0
OR4A2P	0
OR4A8	0
OR4A7P	0
OR4A5	0
OR4A6P	0
TRIM48	0
ENSG00000255543	0
ENSG00000255283	0
ENSG00000255110	0
TRIM51HP	0
ENSG00000254828	0
OR4A11P	0
OR4A12P	0
OR4A16	0
