Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates/RSQ_169b_sorted_q10_mrkDup.bam
ENSG00000285076	0
ENSG00000284867	0
ENSG00000285370	0
FAM225B	0
FAM225A	0
SLC31A2	2
FKBP15	2099
SLC31A1	1
CDC26	210
PRPF4	288
RNF183	0
WDR31	39
BSPRY	12
HDHD3	0
ALAD	547
POLE3	3853
C9orf43	0
RGS3	1362
ENSG00000237073	0
ENSG00000282897	0
ENSG00000233817	0
ENSG00000227482	0
ENSG00000214669	0
ENSG00000232905	0
ZNF618	177
AMBP	0
KIF12	0
COL27A1	11
MIR455	0
ORM1	3
ORM2	1
AKNA	5750
ENSG00000235119	0
WHRN	41
ENSG00000271214	0
ENSG00000235797	0
ATP6V1G1	1934
TMEM268	23
TEX53	0
TEX48	8
ENSG00000230284	0
ENSG00000274919	0
TNFSF15	0
ENSG00000229817	0
DELEC1	0
TNFSF8	207
TNC	41
ENSG00000236461	0
ENSG00000234692	0
ENSG00000228714	0
LINC00474	0
ENSG00000228707	0
PAPPA	4
PAPPA-AS2	0
ENSG00000244757	15
PAPPA-AS1	0
ASTN2	0
ASTN2-AS1	0
ENSG00000230894	57
TRIM32	92
ENSG00000285820	0
RPL10P3	0
SNORA70C	0
RN7SKP128	0
RN7SKP125	0
ENSG00000233516	0
ENSG00000233569	0
RPL35AP22	0
ENSG00000285082	0
TLR4	192
RNU6-1082P	0
ENSG00000284977	0
ENSG00000231901	0
TPT1P9	24
ENSG00000225050	0
LINC02578	0
TUBB4BP6	0
BRINP1	0
ENSG00000260970	0
LINC01613	0
ENSG00000225960	0
MIR147A	0
CDK5RAP2	1894
MEGF9	695
AHCYP2	0
FBXW2	662
B3GALT9	0
ENSG00000270917	33
PSMD5	148
CUTALP	0
PHF19	315
TRAF1	183
C5	72
CNTRL	3715
RAB14	1955
RN7SL181P	0
GSN	3649
ENSG00000214651	0
ENSG00000239593	0
GSN-AS1	0
STOM	8315
ENSG00000227355	664
GGTA1	4654
RN7SL187P	0
HMGB1P37	1
DAB2IP	165
ENSG00000229854	0
TTLL11	225
MIR4478	0
NDUFA8	506
MORN5	0
LHX6	129
RBM18	321
MRRF	13
PTGS1	37793
ENSG00000269970	76
ENSG00000233616	0
ENSG00000234156	0
OR1J1	0
OR1J2	0
OR1J4	0
OR1N1	0
OR1N2	0
OR1L8	0
OR1H1P	0
OR1Q1	0
OR1B1	0
OR1L1	0
OR1L3	0
TLK1P1	0
OR1L4	0
OR1L6	0
SKA2P1	1
OR5C1	0
PDCL	612
OR1K1	0
KRT18P67	0
RC3H2	5423
SNORD90	0
ZBTB6	80
ZBTB26	77
ENSG00000261094	6
ENSG00000286718	0
RABGAP1	2235
RNY1P15	0
ENSG00000213216	0
GPR21	0
ENSG00000225078	0
MIR600HG	134
STRBP	1199
MIR600	0
CRB2	0
DENND1A	606
MIR601	0
MIR7150	0
ENSG00000237336	0
ENSG00000230826	0
ENSG00000229115	0
PIGFP2	0
LHX2	0
ENSG00000236668	0
ENSG00000231227	0
ENSG00000234921	0
NEK6	674
ENSG00000235204	0
ENSG00000227200	0
PSMB7	620
ADGRD2	0
NR5A1	48
ENSG00000231149	0
NR6A1	0
ENSG00000231744	0
RN7SL302P	0
MIR181A2HG	0
MIR181A2	0
MIR181B2	0
ENSG00000236643	0
OLFML2A	33
WDR38	0
RPL35	7524
ARPC5L	469
ENSG00000289285	0
GOLGA1	485
RNU4-82P	0
SCAI	57
FXNP2	0
PPP6C	724
PRPS1P2	0
RPSAP76	0
RABEPK	29
HSPA5	440
HSPA5-DT	0
GAPVD1	1290
ENSG00000214593	0
RNU6-1020P	0
ENSG00000227845	0
ENSG00000287782	0
MAPKAP1	1138
RN7SL30P	0
ENSG00000227068	0
HNRNPA1P15	15
PBX3-DT	0
PBX3	699
ENSG00000232413	0
ENSG00000288537	0
ENSG00000228392	0
MVB12B	507
NRON	0
ENSG00000233721	0
ENSG00000279137	0
ENSG00000226078	0
LMX1B-DT	0
LMX1B	0
ENSG00000238010	0
ENSG00000286428	0
ZBTB43	187
ENSG00000288995	0
ZBTB34	831
RALGPS1	0
ANGPTL2	0
ENSG00000228487	0
GARNL3	0
ENSG00000229369	0
ENSG00000271833	0
SLC2A8	4
ZNF79	281
RPL12	16388
SNORA65	0
LRSAM1	45
NIBAN2	222
STXBP1	202
ENSG00000279571	0
PTRH1	0
MIR3911	0
CFAP157	0
TTC16	0
TOR2A	52
SH2D3C	1640
ENSG00000286196	0
CDK9	686
MIR3960	0
MIR2861	0
FPGS	229
ENG	44
ENSG00000225032	0
RNA5SP296	0
AK1	5
ENSG00000257524	0
MIR4672	0
ST6GALNAC6	1
ST6GALNAC4	222
PIP5KL1	64
ENSG00000227218	0
DPM2	95
FAM102A	600
ENSG00000230848	0
NAIF1	73
SLC25A25	179
ENSG00000230536	0
SLC25A25-AS1	0
PTGES2	113
PTGES2-AS1	0
LCN2	1055
BBLN	591
CIZ1	2446
DNM1	690
MIR199B	0
MIR3154	0
GOLGA2	1255
SWI5	403
TRUB2	202
ENSG00000272696	0
COQ4	133
SLC27A4	114
TMSB4XP4	17
URM1	184
ENSG00000207955	0
MIR219A2	0
MIR219B	0
CERCAM	26
ENSG00000273186	0
ENSG00000228510	0
ODF2	994
ODF2-AS1	0
GLE1	581
ENSG00000228395	0
RNU7-171P	0
SPTAN1	4149
ENSG00000280474	0
ENSG00000280758	0
DYNC2I2	139
VTI1BP4	0
HMGA1P4	0
SET	6996
PKN3	151
RN7SL560P	0
ZDHHC12	33
ZDHHC12-DT	0
ZER1	1018
TBC1D13	428
ENDOG	0
SPOUT1	0
ENSG00000286112	0
KYAT1	0
LRRC8A	230
PHYHD1	0
ENSG00000251184	0
DOLK	0
NUP188	346
ENSG00000267834	39
SH3GLB2	179
MIGA2	387
ENSG00000287234	10
DOLPP1	7
CRAT	1357
ENSG00000234055	0
PTPA	458
ENSG00000235007	0
ENSG00000268707	0
IER5L	0
IER5L-AS1	0
ENSG00000224307	77
LINC02913	0
ENSG00000268615	0
LINC01503	0
RN7SL159P	0
ENSG00000236146	0
ENSG00000230676	0
ENSG00000226355	0
LINC00963	317
ENSG00000261334	0
ENSG00000286078	0
ENSG00000227619	0
NTMT1	24
C9orf50	0
ASB6	182
ENSG00000234789	0
PRRX2	0
PRRX2-AS1	0
PTGES	0
UBE2V1P4	0
TOR1B	2
TOR1A	254
C9orf78	4113
USP20	661
MIR6855	0
ENSG00000224988	0
ENSG00000288956	0
FNBP1	4595
ENSG00000288924	160
ENSG00000230684	0
ENSG00000270755	0
ENSG00000289226	0
GPR107	118
GPRACR	0
NCS1	0
HMCN2	7
RN7SL665P	6
ASS1	15
FUBP3	612
MIR6856	0
ENSG00000232172	0
PRDM12	0
EXOSC2	47
ABL1	259
ENSG00000288570	0
ENSG00000224797	0
QRFP	0
FIBCD1	0
FIBCD1-AS1	0
LAMC3	0
ENSG00000252582	0
AIF1L	1400
NUP214	983
RNU6-881P	0
ENSG00000236986	0
ENSG00000246851	0
ENSG00000288727	0
ENSG00000226987	0
FAM78A	906
ENSG00000286547	0
PLPP7	0
ENSG00000285287	0
ENSG00000289000	0
PRRC2B	2280
ENSG00000288841	0
SNORD62A	0
SNORD62B	0
ENSG00000176868	0
POMT1	208
ENSG00000230289	0
UCK1	50
PRRT1B	0
RAPGEF1	3176
RN7SL328P	23
EIF4A1P3	0
ENSG00000212395	0
ENSG00000236687	0
MED27	14
NTNG2	18
SETX	4668
TTF1	308
CFAP77	0
RNU5D-2P	0
BARHL1	0
DDX31	141
GTF3C4	241
AK8	0
ENSG00000224992	0
SPACA9	94
TSC1	462
GFI1B	8217
MIR548AW	0
ENSG00000234907	0
RNU7-21P	0
EEF1A1P5	17707
ENSG00000288989	0
GTF3C5	362
MIR6877	0
CEL	0
CELP	0
RALGDS	110
ENSG00000285245	0
GBGT1	94
OBP2B	0
LCN1P1	58
ABO	1458
LCN1P2	0
SURF6	1169
MED22	60
ENSG00000230064	0
RPL7A	9349
SNORD24	0
SNORD36B	0
SNORD36A	0
SNORD36C	0
SURF1	187
SURF2	299
SURF4	318
STKLD1	0
REXO4	430
ADAMTS13	0
CACFD1	15
SLC2A6	2
MYMK	0
ADAMTSL2	0
FAM163B	0
ENSG00000261018	0
DBH	1
DBH-AS1	0
SARDH	82
VAV2	490
BRD3OS	159
BRD3	2058
ENSG00000235138	0
ARF4P1	0
WDR5-DT	0
WDR5	13
RNU6ATAC	6
ENSG00000273473	0
ENSG00000289220	0
LINC02247	0
ENSG00000279929	0
RXRA	382
MIR4669	0
ENSG00000223795	0
ENSG00000228877	0
ENSG00000227150	0
COL5A1	7
COL5A1-AS1	0
ENSG00000286502	0
MIR3689C	0
MIR3689A	0
MIR3689D1	0
MIR3689B	0
MIR3689D2	0
MIR3689E	0
MIR3689F	0
ENSG00000232355	0
FCN2	28
FCN1	1788
ENSG00000236403	15
ENSG00000279935	0
OLFM1	21
ENSG00000227958	0
ENSG00000233936	0
LINC02907	0
ENSG00000235572	0
SOCS5P2	0
PPP1R26-AS1	0
PPP1R26	93
C9orf116	0
MRPS2	79
ENSG00000226706	0
LCN1	0
OBP2A	38
PAEP	2
LINC01502	0
PAEPP1	0
ENSG00000236543	0
GLT6D1	0
LCN9	0
SOHLH1	0
KCNT1	26
CAMSAP1	500
CAMSAP1-DT	25
UBAC1	737
NACC2	587
LINC02846	0
TMEM250	445
ENSG00000275329	0
LHX3	0
QSOX2	80
CCDC187	0
ENSG00000279813	0
ENSG00000283769	0
DKFZP434A062	0
GPSM1	26
DNLZ	0
ENSG00000289701	0
CARD9	0
SNAPC4	251
ENTR1	109
PMPCA	187
INPP5E	35
SEC16A	1084
C9orf163	0
NOTCH1	309
MIR4673	0
ENSG00000227512	0
MIR4674	0
NALT1	0
ENSG00000279141	0
ENSG00000228401	0
EGFL7	157
MIR126	0
AGPAT2	0
DIPK1B	180
SNHG7	178
SNORA17B	0
SNORA17A	0
ENSG00000281808	0
ENSG00000274356	0
LCN10	0
ENSG00000204003	0
LCN6	0
MIR6722	0
LCN8	25
LCN15	0
ATP6V1G1P3	0
TMEM141	18
ENSG00000272896	0
CCDC183	74
ENSG00000273066	0
ENSG00000272679	0
CCDC183-AS1	0
RABL6	1356
NCLP1	0
MIR4292	0
AJM1	101
PHPT1	0
ENSG00000288873	0
MAMDC4	0
EDF1	2199
TRAF2	91
MIR4479	0
ENSG00000213590	0
ENSG00000260190	0
FBXW5	1715
C8G	0
LCN12	28
LINC02692	0
PTGDS	3
ENSG00000284341	0
LCNL1	0
PAXX	118
CLIC3	41
ABCA2	38
LINC02908	15
FUT7	59
ENSG00000279073	0
NPDC1	51
ENTPD2	8
ENSG00000236394	0
ENSG00000229257	0
SAPCD2	0
ENSG00000231864	0
UAP1L1	157
MAN1B1-DT	7
MAN1B1	211
SNORD62	0
DPP7	53
GRIN1	0
LRRC26	0
ENSG00000261793	0
MIR3621	0
TMEM210	0
ANAPC2	97
SSNA1	614
TPRN	7
TMEM203	98
NDOR1	0
ENSG00000284976	0
RNF208	435
CYSRT1	0
RNF224	0
SLC34A3	0
TUBB4B	2652
FAM166A	0
STPG3-AS1	0
STPG3	0
NELFB	147
TOR4A	146
ENSG00000270259	0
ENSG00000260996	0
ENSG00000288234	0
NRARP	293
EXD3	0
NOXA1	3
ENTPD8	0
NSMF	314
MIR7114	0
PNPLA7	0
MRPL41	149
DPH7	36
ZMYND19	160
ARRDC1	126
ENSG00000283411	0
ARRDC1-AS1	56
EHMT1	1502
SETP5	0
ENSG00000255585	0
MIR602	0
ENSG00000203987	0
CACNA1B	0
ENSG00000276388	0
IL9RP1	0
TUBBP5	0
ENSG00000278130	0
ENSG00000237419	55
FAM157B	0
RNU6-785P	0
ENSG00000250210	0
OR4F8BP	0
ENSG00000260370	0
ENSG00000237297	0
TUBB8	0
IL9RP2	0
ZMYND11	2169
ENSG00000276662	0
RNA5SP297	0
DIP2C	0
RNA5SP298	0
RN7SL754P	0
ENSG00000233021	0
ENSG00000225140	0
MIR5699	0
DIP2C-AS1	0
ENSG00000231601	0
LARP4B	970
LARP4B-DT	0
ENSG00000205740	0
GTPBP4	480
IDI2	0
IDI2-AS1	0
IDI1	534
WDR37	377
LINC00200	0
ADARB2	0
ENSG00000287043	0
ENSG00000282390	0
ENSG00000233052	0
ADARB2-AS1	0
ENSG00000287653	0
LINC00700	2
ENSG00000289427	0
ENSG00000226694	0
MIR6072	0
RNU6-889P	0
ENSG00000227912	0
LINC02662	0
RNU6-576P	0
LINC00701	0
LINC02645	0
ENSG00000237500	0
ENSG00000235281	0
ENSG00000286858	0
ENSG00000231743	0
ENSG00000234182	0
ENSG00000287560	0
ENSG00000289597	0
PFKP-DT	0
PFKP	477
ENSG00000278419	0
PITRM1	303
PITRM1-AS1	0
ENSG00000288566	0
ENSG00000236968	0
LINC02668	0
ENSG00000227338	0
ENSG00000288657	0
ENSG00000287428	0
ENSG00000286610	0
LINC02669	11
ENSG00000236892	0
ENSG00000229672	0
ENSG00000228353	0
KLF6	1191
ENSG00000288755	0
ENSG00000287175	0
LINC02639	0
LINC02660	0
MIR6078	0
ENSG00000227101	0
ENSG00000236990	0
LINC00702	0
LINC00703	0
ENSG00000230096	0
ENSG00000287246	0
ENSG00000286687	0
RNU6-163P	0
MANCR	0
LINC00705	0
ENSG00000287023	0
AKR1E2	59
AKR1C6P	0
AKR1C1	0
AKR1C2	138
ENSG00000224251	0
AKR1C3	159
AKR1C5P	11
AKR1C8P	26
AKR1C4	9
ARL4AP3	0
ENSG00000287848	40
ENSG00000231039	0
LINC02561	0
AKR1C7P	0
RPL26P28	0
ENSG00000280450	0
UCN3	0
TUBAL3	0
NET1	2103
ENSG00000288922	0
CALML5	0
CALML3-AS1	0
CALML3	0
ENSG00000256462	0
ENSG00000287566	2
ENSG00000287235	0
LASTR	9
ENSG00000228685	0
RN7SL445P	0
ASB13	0
TASOR2	881
ENSG00000226647	0
GDI2	6279
NRBF2P5	0
ENSG00000272764	0
ANKRD16	0
RPL12P28	0
FBH1	509
ENSG00000232807	0
IL15RA	56
IL2RA	166
ENSG00000251922	0
ENSG00000229664	0
RPL32P23	0
RBM17	1694
PFKFB3	447
RN7SKP78	0
MIR3155A	0
MIR3155B	0
ENSG00000213994	0
LINC02649	0
SDCBPP1	1
LINC02656	0
PRKCQ	1557
ENSG00000288915	0
PRKCQ-AS1	149
LINC02648	0
ENSG00000285743	0
LINP1	6
ENSG00000285988	0
LINC00706	0
LINC00707	0
ENSG00000285845	0
ENSG00000287277	0
LINC02665	0
ENSG00000270811	0
SFMBT2	237
COX6CP17	0
ENSG00000278982	0
ENSG00000289239	0
LINC02642	0
RNU6-535P	0
ENSG00000230121	0
ITIH5	0
ITIH2	0
KIN	657
ATP5F1C	1223
TAF3	876
ENSG00000233990	0
GATA3	220
GATA3-AS1	0
ENSG00000232638	0
PRPF38AP1	0
LINC00708	0
ENSG00000226861	0
ENSG00000226990	0
ENSG00000271251	0
KRT8P37	5
CHCHD3P1	0
RNA5SP299	0
ENSG00000270234	0
LINC02676	0
ENSG00000223808	0
LINC00709	0
ENSG00000287120	0
HSP90AB7P	0
LINC02663	0
LINC02670	0
ELOCP3	0
CUX2P1	0
ENSG00000286439	0
ENSG00000234306	0
CELF2-DT	0
ENSG00000279575	0
ENSG00000287309	0
ENSG00000289328	0
ENSG00000289363	0
ENSG00000228997	1
SFTA1P	0
CELF2	4180
LINC00710	2
ENSG00000231496	0
ENSG00000228027	0
ENSG00000229206	0
CELF2-AS2	0
ENSG00000230322	0
CELF2-AS1	0
ENSG00000280086	0
USP6NL	386
USP6NL-AS1	0
ENSG00000271046	0
ECHDC3	9
PROSER2	712
PROSER2-AS1	0
UPF2	4583
RNU6-1095P	0
DHTKD1	313
RNU6-88P	0
SEC61A2	0
MIR548AK	0
NUDT5	283
CDC123	370
ENSG00000228302	0
RN7SL198P	0
CAMK1D	683
ENSG00000289395	0
ENSG00000252438	0
RNU6ATAC39P	0
ENSG00000285994	1
MIR4480	0
MIR4481	0
MIR548Q	0
ENSG00000285520	0
CCDC3	1
RNA5SP300	0
RPL5P25	0
OPTN	3832
ENSG00000289266	0
SNRPGP5	0
ENSG00000234175	0
ENSG00000228330	0
BTBD7P1	0
RPL36AP36	0
MCM10	8
RNU6-6P	3
UCMA	0
PHYH	51
RBISP1	0
SEPHS1	263
ENSG00000289585	0
ENSG00000286514	0
ENSG00000233256	0
BEND7	27
BEND7-DT	0
PRPF18	262
RPL6P24	0
ENSG00000282246	0
ENSG00000239665	123
FRMD4A	160
ENSG00000273474	0
ENSG00000225112	0
RNA5SP301	0
ENSG00000234091	0
NUTF2P5	0
ENSG00000229751	0
ENSG00000235410	0
ENSG00000285671	0
MIR4293	0
MIR1265	0
FAM107B	3460
ENSG00000236495	0
RNA5SP302	0
RPSAP7	0
CDNF	17
ENSG00000284024	187
HSPA14	147
SUV39H2-DT	0
SUV39H2	21
DCLRE1C	255
MEIG1	0
OR7E110P	0
OR7E26P	0
OR7E115P	0
DCLRE1CP1	0
OLAH	0
ACBD7	0
GAPDHP45	0
RPP38-DT	0
RPP38	0
NMT2	196
PPIAP30	0
ENSG00000228181	0
FAM171A1	241
ENSG00000232739	0
ITGA8	0
MINDY3	225
ENSG00000252537	0
FTLP19	0
RNU6-1075P	0
LINC02654	0
PTER	295
RNU2-18P	0
C1QL3	0
ENSG00000287925	0
RSU1	11429
ENSG00000225213	0
ENSG00000275001	0
ENSG00000286958	0
CUBN	65
ENSG00000273153	0
TRDMT1	172
VIM-AS1	2109
VIM	5557
ENSG00000234961	0
ST8SIA6	1142
ST8SIA6-AS1	9
PRPF38AP2	0
HACD1	0
STAM-DT	0
STAM	851
ENSG00000229190	0
TMEM236	0
MRC1	9
MIR511	0
ENSG00000235637	0
SLC39A12	0
SLC39A12-AS1	0
CACNB2	1
ENSG00000235020	0
ENSG00000240291	0
ENSG00000225527	0
NSUN6	150
ARL5B	183
ENSG00000234244	0
AIFM1P1	0
ENSG00000234813	0
MALRD1	1
UBE2V2P1	0
ENSG00000227734	0
HMGN1P20	0
ENSG00000236960	0
RNA5SP303	0
ENSG00000233968	1414
MTND1P37	0
MTND2P16	0
RNU6-1212P	0
ENSG00000285852	0
PLXDC2	3605
ENSG00000238246	0
ENSG00000287613	30
AMD1P1	14
ENSG00000270727	0
MIR4675	0
NEBL	150
MTND1P21	0
ENSG00000230112	0
EIF4BP2	0
NPM1P30	0
NEBL-AS1	0
ENSG00000228860	0
LUZP4P1	0
RNU6-15P	0
LINC02643	0
MRM3P1	0
ENSG00000278650	0
MIR1915HG	0
MIR1915	0
SKIDA1	0
MLLT10	894
ENSG00000286881	0
RNU6-306P	0
HNRNPRP1	83
RNU6-1141P	0
ENSG00000289528	0
DNAJC1	436
RN7SKP219	0
ENSG00000279623	0
RN7SKP37	0
ADIPOR1P1	0
ENSG00000236777	0
EBLN1	0
ENSG00000260205	0
PSME2P6	0
ENSG00000286832	0
ENSG00000279631	0
ENSG00000261671	0
RPL31P45	0
COMMD3	0
COMMD3-BMI1	0
BMI1	257
ENSG00000272516	0
ENSG00000271981	0
ENSG00000272366	0
SPAG6	0
ENSG00000233451	0
ENSG00000286810	0
ENSG00000285254	0
PIP4K2A	20979
ENSG00000279819	0
RNU6-413P	0
ARMC3	775
ENSG00000286924	0
RNA5SP304	0
MSRB2	89
YWHAZP3	132
ENSG00000252049	0
PTF1A	67
C10orf67	0
ENSG00000227537	0
C10orf67-AS1	0
ENSG00000264574	0
OTUD1	242
ENSG00000287124	0
ENSG00000286442	0
KIAA1217	212
NUP35P1	0
ENSG00000277563	0
MIR603	0
ENSG00000286951	0
ENSG00000279029	0
ENSG00000289188	0
ARHGAP21	10793
RNA5SP305	0
ENSG00000285750	0
PRTFDC1	266
ENSG00000228667	0
RN7SKP241	0
ENSG00000285859	0
ENSG00000273107	0
ENKUR	8434
THNSL1	144
LINC01516	0
GPR158-AS1	0
GPR158	0
ENSG00000274242	0
RN7SKP220	0
GPN3P1	0
LINC00836	0
HIRAP1	0
RNA5SP306	0
RNU6-632P	0
ENSG00000226304	0
MYO3A	0
GAD2	0
ENSG00000289350	228
ENSG00000284951	0
APBB1IP	2449
RNA5SP307	0
ENSG00000236894	0
FAM238A	0
ENSG00000234296	0
FAM238B	0
SELENOOLP	0
ENSG00000279212	0
PDSS1	62
HSPA8P3	0
ENSG00000235843	0
ABI1	5159
ENSG00000223027	0
RNU6-946P	0
FAM238C	0
ANKRD26	397
RNU6-490P	0
YME1L1	785
MASTL	311
ACBD5	340
RNU2-24P	0
RNU7-12P	0
ENSG00000262412	0
LRRC37A6P	0
ODAD2P1	0
ENSG00000278830	0
RNU6-666P	0
ENSG00000215409	0
RNU6-452P	0
LINC02673	0
FAM210CP	32
TRIAP1P1	0
PTCHD3	0
RAB18	317
LINC02680	0
MKX	0
MKX-AS1	0
ODAD2	0
RN7SKP132	0
RPL36AP55	0
ENSG00000233472	0
MRPS21P5	0
MPP7	1422
ENSG00000286413	0
MIR8086	0
MPP7-DT	0
ZNF101P1	0
LINC02652	0
RPSAP10	0
RN7SKP39	0
WAC-AS1	744
WAC	5292
RNU4ATAC6P	0
TPRKBP1	0
RNU6-1067P	0
BAMBI	14
LINC01517	0
ENSG00000236716	0
RNU6-270P	0
LINC00837	0
ENSG00000271220	0
RNA5SP308	0
RPL21P93	0
LYZL1	0
ENSG00000287402	0
SVIL-AS1	227
PTCHD3P1	0
SVIL	2417
MIR604	0
SNORD115	0
MIR938	0
CKS1BP2	0
RNU6-908P	0
ENSG00000289386	0
ENSG00000237936	0
ENSG00000289616	0
ENSG00000288874	0
JCAD	3002
RNU6-598P	0
EEF1A1P39	0
ENSG00000259994	0
MTPAP	99
ENSG00000285824	0
DNM1P17	0
GOLGA2P6	0
RN7SL241P	0
MIR7162	0
NIFKP1	0
ENSG00000235679	0
CCND3P1	0
MAP3K8	360
HNRNPA1P32	0
ENSG00000287420	0
ENSG00000228800	0
RN7SL63P	0
ENSG00000230298	0
ENSG00000285630	11
LYZL2	0
SVIL2P	29
LINC02644	0
ZNF438	1619
ENSG00000272914	0
DDX10P1	0
ENSG00000287564	0
LINC02664	0
ZEB1-AS1	58
RNA5SP309	0
ZEB1	4259
SPTLC1P1	0
ENSG00000285781	0
ENSG00000223834	0
ENSG00000286694	0
ENSG00000231855	0
MACORIS	0
ENSG00000289412	0
ARHGAP12	684
HMGB1P7	0
RPL34P19	0
RN7SL825P	0
KIF5B	6221
RPS4XP11	0
ENSG00000235113	0
ENSG00000234811	0
RNU7-22P	0
PPIAP31	0
RPS24P13	0
ENSG00000227253	0
EPC1	556
ENSG00000226842	0
ENSG00000233825	0
EPC1-AS1	0
RNU6-1244P	0
ENSG00000286409	0
CCDC7	6299
C1DP1	0
ITGB1	37794
AK3P5	14
ITGB1-DT	3
MTND4LP11	0
RN7SL847P	0
ENSG00000229878	0
RPL7AP53	0
IATPR	0
NRP1	121
ENSG00000238258	0
RN7SL398P	0
ENSG00000273012	0
ENSG00000287278	0
LINC02628	0
ENSG00000203565	0
LINC00838	0
RPL23P11	0
LINC02629	0
ENSG00000288987	0
PARD3	3838
ELOBP4	0
RPL37P18	0
RPS12P16	0
PARD3-DT	0
SS18L2P1	0
RNU6-847P	0
RNU6-193P	0
PRDX2P2	0
LINC02635	0
CUL2	549
MIR3611	0
ENSG00000230534	0
CREM	338
RNU7-77P	0
ATP6V1G1P4	0
ENSG00000269952	0
LINC02634	0
RNU6-794P	0
CCNY	2345
RNU6-1167P	0
CCNY-AS1	0
ENSG00000287945	0
ENSG00000273312	0
GJD4	0
FZD8	3
ENSG00000287528	0
MIR4683	0
ENSG00000288893	1
RPL7P37	0
PCAT5	0
LINC02630	0
ENSG00000227475	0
MTND5P17	0
MTND4P18	0
ENSG00000237002	0
ENSG00000274458	0
NAMPTP1	35
ENSG00000238176	0
MKNK2P1	0
ARL6IP1P2	0
ANKRD30A	0
RNU6-811P	0
ENSG00000234918	0
LINC00993	0
RN7SL314P	0
TMEM161BP1	0
VN1R53P	0
TACC1P1	0
MTND1P18	0
MTRNR2L7	5
ENSG00000226578	0
ZNF248	50
ENSG00000260137	0
ZNF33BP1	0
TLK2P2	0
ENSG00000236514	0
ZNF37CP	0
ZNF33CP	0
ZNF25	568
ZNF25-DT	0
ZNF33A	2376
RNU6-795P	0
ENSG00000275675	0
EIF3LP3	0
FXYD6P2	0
ZNF37A	459
PLD5P1	0
ENSG00000272983	0
ENSG00000225965	0
CCNYL4	0
ENSG00000226113	0
ENSG00000234941	0
HSD17B7P2	1
SEPTIN7P9	0
ENSG00000276805	0
RNU6-1118P	0
CICP9	0
ENSG00000203496	0
ABCD1P2	0
ENSG00000277133	0
PABPC1P12	0
SLC9B1P3	0
ACTR3BP5	0
CHEK2P5	0
ENSG00000227679	0
ENSG00000233832	0
KSR1P1	0
IGKV1OR10-1	0
ENSG00000271650	0
ENSG00000274167	0
PABPC1P8	0
ENSG00000215146	28
CCNYL2	0
ENSG00000279239	0
LINC00839	0
ZNF37BP	47
FXYD6P1	0
EIF3LP2	0
ZNF33B	788
ENSG00000277479	0
ENSG00000272319	0
ENSG00000272387	0
RNU6-1170P	0
ENSG00000285884	790
LINC01518	2
VN1R54P	0
CUBNP1	0
LINC02632	0
RSU1P1	0
DUXAP3	0
ENSG00000259869	249
BMS1	1201
RNU6-885P	0
LINC02623	0
LINC01264	0
MIR5100	0
RET	104
CSGALNACT2-DT	0
CSGALNACT2	768
RASGEF1A	2
LINC02633	0
ENSG00000285712	0
RNU6ATAC11P	0
FXYD4	0
HNRNPF	3388
SNORD3J	0
LINC02916	13
ZNF487	3
RNU7-193P	0
ENSG00000236114	0
ZNF239	8
ENSG00000287852	0
CAP1P2	0
ZNF485	86
ZNF32-AS3	0
ENSG00000237389	0
RPL21P88	0
ZNF32	98
ZNF32-AS1	0
ZNF32-AS2	0
ENSG00000228426	0
SPRING1P1	0
UQCRHP3	0
ELOCP30	0
LINC02658	0
LINC00840	27
HNRNPA3P1	0
LINC02659	0
LINC00841	0
ENSG00000227029	0
ENSG00000237590	0
ENSG00000229116	0
LINC02881	0
ENSG00000287901	5
CXCL12	50
RPL9P21	0
ENSG00000270767	0
ENSG00000287173	0
ENSG00000234580	0
TMEM72-AS1	0
EIF2AP4	0
ENSG00000234504	0
TMEM72	4
ENSG00000223462	0
ENSG00000273363	0
RASSF4	560
DEPP1	0
ZNF22-AS1	0
ZNF22	13
CEP164P1	0
ENSG00000277757	0
DUXAP4	0
RPS19P7	0
RSU1P2	0
CUBNP3	0
ENSG00000243349	0
ANKRD54P1	0
ANKRD30BP3	0
MIR3156-1	0
ENSG00000227683	60
ENSG00000275312	0
ENSG00000278531	0
RNU6-1207P	0
CUBNP2	0
OR6D1P	0
OR13A1	0
ALOX5	1443
ENSG00000231964	0
MARCHF8	4555
ZFAND4	185
AGAP10P	12
FAM21FP	0
ENSG00000228702	0
WASHC2C	2564
ENSG00000270434	0
FAM25E	0
AGAP4	36
PARGP1	489
RNA5SP310	0
RPL35AP23	0
TIMM23	143
SNORA74C-1	0
NCOA4	24405
ENSG00000289092	33
MSMB	0
RPL23AP61	0
ENSG00000289636	3
AGAP7P	0
ANTXRLP1	0
ANTXRL	0
AGAP14P	0
FAM25BP	0
ENSG00000279458	0
ANXA8L1	0
ENSG00000285402	66
LINC00842	0
HNRNPA1P33	0
NPY4R	0
GPRIN2	0
SYT15	0
ENSG00000231187	0
ENSG00000229227	0
SHLD2P1	0
LINC02637	0
RHEBP1	0
RN7SL248P	0
FAM245B	0
CTSLP3	0
GLUD1P2	0
ENSG00000215097	0
BMS1P1	99
RNA5SP311	0
AGAP13P	0
FRMPD2B	0
PTPN20	0
