Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-5/duplicates/RSQ_184_sorted_q10_mrkDup.bam
PTCSC2	32
ENSG00000260677	11
FOXE1	42
TRMO	57
ENSG00000287070	0
HEMGN	10830
ANP32B	8401
ENSG00000236896	8
RNU6-918P	0
NANS	140
TRIM14	293
CORO2A	77
TBC1D2	53
MIR6854	8
ENSG00000224001	0
GABBR2	83
SEPTIN7P7	25
ANKS6	104
ENSG00000285706	11
GALNT12	101
ENSG00000267026	66
NME2P3	11
COL15A1	106
ENSG00000270412	0
TGFBR1	90
RNA5SP290	1
ENSG00000227269	10
RN7SL794P	4
ALG2	67
SEC61B	244
RN7SKP225	1
KRT8P11	4
NAMA	28
ENSG00000277828	0
ENSG00000287955	0
ENSG00000277465	0
ENSG00000237461	14
STX17-DT	61
ENSG00000234860	10
NR4A3	134
STX17	375
ENSG00000254571	6
ERP44	841
UPF3AP3	9
INVS	417
RN7SL75P	2
RPS2P35	8
ENSG00000270995	0
NANOGP5	10
TEX10	265
MSANTD3	2384
MSANTD3-TMEFF1	6
TMEFF1	12
CAVIN4	19
RN7SKP87	0
ACTG1P19	0
ENSG00000230161	2
GAPDHP26	13
PLPPR1	14
ENSG00000238143	1
ENSG00000253041	0
ACNATP	7
BAAT	24
TRMT112P4	0
ENSG00000230328	5
FYTTD1P1	4
MRPL50	270
ZNF189	37
ALDOB	26
ENSG00000270982	0
TMEM246-AS1	2
PGAP4	30
ENSG00000233055	0
RNF20	466
GRIN3A	79
PPP3R2	23
MTND3P4	3
ARL2BPP7	0
RNU6-329P	0
ENSG00000286243	2
ENSG00000289079	2
ENSG00000235901	9
LINC00587	2
ZYG11AP1	3
ENSG00000234269	0
CYLC2	8
ENSG00000229830	0
LINC01492	18
ENSG00000226566	6
RNA5SP291	0
ENSG00000285483	1
SMC2-DT	29
SMC2	154
TOPORSLP	24
ENSG00000203396	1
OR13F1	7
ENSG00000283001	12
OR13C4	4
OR13C3	0
OR13C8	0
OR13D2P	5
OR13C5	11
OR13C2	3
OR13C9	17
OR13I1P	0
OR13C1P	24
OR13D1	7
OR13D3P	4
NIPSNAP3A	251
NIPSNAP3B	145
ABCA1	90
ENSG00000226334	17
CT70	10
ENSG00000286536	34
RN7SKP191	12
SLC44A1	946
ENSG00000289227	2
FSD1L	185
RALGAPA1P1	12
FKTN-AS1	12
FKTN	91
ENSG00000279609	5
TAL2	0
TMEM38B	70
ENSG00000228366	21
DEPDC1P2	12
SLC25A6P5	2
LINC01505	118
ENSG00000225002	0
ENSG00000229297	1
MIR8081	0
ENSG00000237062	12
RN7SKP77	1
ENSG00000228143	0
RNA5SP292	0
ZNF462	229
ENSG00000230782	24
ENSG00000231562	7
ENSG00000223615	0
ENSG00000225531	0
ENSG00000226047	3
ENSG00000226535	9
RAD23B	4895
LINC01509	19
ENSG00000287233	1
HMGN2P32	0
RNU6-492P	3
KLF4	173
ENSG00000236005	9
PPIAP88	0
RNU6-996P	0
RNU6-1064P	1
RN7SL659P	0
RPL36AP6	8
ENSG00000233727	0
RNA5SP293	3
RPS15AP27	5
ENSG00000213557	1
CHCHD4P2	1
ENSG00000230030	4
ENSG00000169253	12
ENSG00000231678	1
RPL36AP35	1
ENSG00000213556	0
ACTL7B	0
ACTL7A	1
ELP1	201
ABITRAM	98
CTNNAL1	1272
TMEM245	608
MIR32	0
FRRS1L	38
EPB41L4B	61
RNU6-984P	0
MTND2P11	3
PTPN3	55
PALM2AKAP2	1069
MIR3927	4
YBX1P6	13
ENSG00000232939	1
ENSG00000228053	3
C9orf152	53
TXN	448
TXNDC8	15
SVEP1	81
RNU6-1039P	0
ENSG00000232896	7
MUSK	42
ENSG00000223918	0
LPAR1	657
RNU6-432P	0
RNY4P18	0
ENSG00000227531	5
MIR7702	0
OR2K2	13
ECPAS	2304
RNA5SP294	1
ZNF483	104
PTGR1	78
ENSG00000224644	1
LRRC37A5P	40
DNAJC25	26
DNAJC25-GNG10	0
GNG10	16
SHOC1	48
ENSG00000224067	1
RNU6-1013P	3
UGCG	60
MIR4668	0
RNU6-710P	0
ENSG00000259953	208
SUSD1	8960
RNU6-855P	0
ENSG00000225513	7
PTBP3	1334
RN7SL57P	0
RNA5SP295	3
RN7SL430P	0
HSPE1P28	2
RPL32P22	2
HSDL2	146
HSDL2-AS1	16
KIAA1958	48
ENSG00000250068	5
INIP	105
SNX30-DT	0
SNX30	200
SLC46A2	39
ENSG00000271631	2
ZNF883	43
MUPP	2
ZFP37	26
ENSG00000285115	4
ENSG00000284763	0
ENSG00000284962	0
ENSG00000285076	0
ENSG00000284867	0
ENSG00000285370	0
FAM225B	4
FAM225A	3
SLC31A2	44
FKBP15	741
SLC31A1	72
CDC26	168
PRPF4	119
RNF183	34
WDR31	93
BSPRY	41
HDHD3	12
ALAD	181
POLE3	1810
C9orf43	14
RGS3	716
ENSG00000237073	7
ENSG00000282897	22
ENSG00000233817	28
ENSG00000227482	6
ENSG00000214669	0
ENSG00000232905	2
ZNF618	117
AMBP	19
KIF12	29
COL27A1	127
MIR455	0
ORM1	32
ORM2	8
AKNA	820
ENSG00000235119	0
WHRN	73
ENSG00000271214	7
ENSG00000235797	0
ATP6V1G1	1178
TMEM268	28
TEX53	14
TEX48	10
ENSG00000230284	4
ENSG00000274919	0
TNFSF15	30
ENSG00000229817	27
DELEC1	40
TNFSF8	63
TNC	113
ENSG00000236461	6
ENSG00000234692	0
ENSG00000228714	20
LINC00474	0
ENSG00000228707	3
PAPPA	98
PAPPA-AS2	4
ENSG00000244757	46
PAPPA-AS1	0
ASTN2	141
ASTN2-AS1	28
ENSG00000230894	22
TRIM32	17
ENSG00000285820	11
RPL10P3	2
SNORA70C	1
RN7SKP128	1
RN7SKP125	0
ENSG00000233516	27
ENSG00000233569	12
RPL35AP22	0
ENSG00000285082	0
TLR4	254
RNU6-1082P	0
ENSG00000284977	65
ENSG00000231901	5
TPT1P9	5
ENSG00000225050	11
LINC02578	0
TUBB4BP6	6
BRINP1	21
ENSG00000260970	14
LINC01613	17
ENSG00000225960	15
MIR147A	0
CDK5RAP2	1337
MEGF9	484
AHCYP2	3
FBXW2	474
B3GALT9	7
ENSG00000270917	1
PSMD5	106
CUTALP	71
PHF19	117
TRAF1	98
C5	229
CNTRL	669
RAB14	1814
RN7SL181P	11
GSN	1821
ENSG00000214651	3
ENSG00000239593	1
GSN-AS1	29
STOM	11023
ENSG00000227355	1339
GGTA1	1855
RN7SL187P	9
HMGB1P37	25
DAB2IP	152
ENSG00000229854	28
TTLL11	95
MIR4478	0
NDUFA8	141
MORN5	17
LHX6	62
RBM18	288
MRRF	180
PTGS1	25984
ENSG00000269970	107
ENSG00000233616	1
ENSG00000234156	45
OR1J1	5
OR1J2	8
OR1J4	14
OR1N1	3
OR1N2	3
OR1L8	24
OR1H1P	0
OR1Q1	16
OR1B1	23
OR1L1	9
OR1L3	2
TLK1P1	49
OR1L4	4
OR1L6	3
SKA2P1	1
OR5C1	2
PDCL	325
OR1K1	6
KRT18P67	11
RC3H2	2492
SNORD90	3
ZBTB6	57
ZBTB26	57
ENSG00000261094	29
ENSG00000286718	17
RABGAP1	1873
RNY1P15	0
ENSG00000213216	7
GPR21	38
ENSG00000225078	0
MIR600HG	32
STRBP	294
MIR600	0
CRB2	19
DENND1A	298
MIR601	0
MIR7150	0
ENSG00000237336	14
ENSG00000230826	4
ENSG00000229115	7
PIGFP2	0
LHX2	21
ENSG00000236668	29
ENSG00000231227	1
ENSG00000234921	0
NEK6	494
ENSG00000235204	5
ENSG00000227200	1
PSMB7	174
ADGRD2	70
NR5A1	27
ENSG00000231149	0
NR6A1	46
ENSG00000231744	11
RN7SL302P	0
MIR181A2HG	5
MIR181A2	0
MIR181B2	3
ENSG00000236643	5
OLFML2A	59
WDR38	0
RPL35	3224
ARPC5L	220
ENSG00000289285	3
GOLGA1	1871
RNU4-82P	1
SCAI	321
FXNP2	2
PPP6C	1017
PRPS1P2	13
RPSAP76	2
RABEPK	55
HSPA5	213
HSPA5-DT	0
GAPVD1	969
ENSG00000214593	8
RNU6-1020P	0
ENSG00000227845	0
ENSG00000287782	6
MAPKAP1	1208
RN7SL30P	5
ENSG00000227068	7
HNRNPA1P15	7
PBX3-DT	26
PBX3	607
ENSG00000232413	2
ENSG00000288537	6
ENSG00000228392	21
MVB12B	272
NRON	0
ENSG00000233721	4
ENSG00000279137	7
ENSG00000226078	0
LMX1B-DT	12
LMX1B	85
ENSG00000238010	13
ENSG00000286428	13
ZBTB43	104
ENSG00000288995	17
ZBTB34	649
RALGPS1	95
ANGPTL2	24
ENSG00000228487	13
GARNL3	110
ENSG00000229369	6
ENSG00000271833	3
SLC2A8	45
ZNF79	110
RPL12	2434
SNORA65	1
LRSAM1	94
NIBAN2	217
STXBP1	179
ENSG00000279571	0
PTRH1	6
MIR3911	0
CFAP157	9
TTC16	59
TOR2A	75
SH2D3C	219
ENSG00000286196	17
CDK9	174
MIR3960	0
MIR2861	0
FPGS	78
ENG	68
ENSG00000225032	14
RNA5SP296	0
AK1	0
ENSG00000257524	7
MIR4672	0
ST6GALNAC6	33
ST6GALNAC4	115
PIP5KL1	21
ENSG00000227218	16
DPM2	228
FAM102A	162
ENSG00000230848	1
NAIF1	29
SLC25A25	78
ENSG00000230536	0
SLC25A25-AS1	35
PTGES2	85
PTGES2-AS1	33
LCN2	4154
BBLN	1270
CIZ1	639
DNM1	316
MIR199B	0
MIR3154	0
GOLGA2	793
SWI5	369
TRUB2	59
ENSG00000272696	3
COQ4	124
SLC27A4	79
TMSB4XP4	26
URM1	64
ENSG00000207955	26
MIR219A2	0
MIR219B	0
CERCAM	85
ENSG00000273186	0
ENSG00000228510	3
ODF2	567
ODF2-AS1	0
GLE1	624
ENSG00000228395	8
RNU7-171P	2
SPTAN1	1195
ENSG00000280474	2
ENSG00000280758	9
DYNC2I2	39
VTI1BP4	8
HMGA1P4	13
SET	2050
PKN3	62
RN7SL560P	1
ZDHHC12	125
ZDHHC12-DT	22
ZER1	731
TBC1D13	208
ENDOG	6
SPOUT1	0
ENSG00000286112	4
KYAT1	8
LRRC8A	131
PHYHD1	40
ENSG00000251184	0
DOLK	17
NUP188	242
ENSG00000267834	24
SH3GLB2	89
MIGA2	321
ENSG00000287234	1
DOLPP1	10
CRAT	854
ENSG00000234055	0
PTPA	394
ENSG00000235007	0
ENSG00000268707	0
IER5L	20
IER5L-AS1	13
ENSG00000224307	66
LINC02913	19
ENSG00000268615	2
LINC01503	72
RN7SL159P	6
ENSG00000236146	0
ENSG00000230676	27
ENSG00000226355	10
LINC00963	159
ENSG00000261334	21
ENSG00000286078	0
ENSG00000227619	27
NTMT1	39
C9orf50	18
ASB6	40
ENSG00000234789	3
PRRX2	20
PRRX2-AS1	0
PTGES	16
UBE2V1P4	1
TOR1B	88
TOR1A	114
C9orf78	2240
USP20	333
MIR6855	0
ENSG00000224988	17
ENSG00000288956	27
FNBP1	1012
ENSG00000288924	33
ENSG00000230684	6
ENSG00000270755	2
ENSG00000289226	0
GPR107	277
GPRACR	33
NCS1	33
HMCN2	164
RN7SL665P	4
ASS1	95
FUBP3	216
MIR6856	0
ENSG00000232172	15
PRDM12	27
EXOSC2	85
ABL1	127
ENSG00000288570	0
ENSG00000224797	5
QRFP	30
FIBCD1	72
FIBCD1-AS1	2
LAMC3	79
ENSG00000252582	3
AIF1L	314
NUP214	505
RNU6-881P	0
ENSG00000236986	24
ENSG00000246851	4
ENSG00000288727	0
ENSG00000226987	6
FAM78A	218
ENSG00000286547	24
PLPP7	57
ENSG00000285287	2
ENSG00000289000	3
PRRC2B	676
ENSG00000288841	0
SNORD62A	1
SNORD62B	0
ENSG00000176868	0
POMT1	674
ENSG00000230289	1
UCK1	86
PRRT1B	17
RAPGEF1	492
RN7SL328P	0
EIF4A1P3	0
ENSG00000212395	0
ENSG00000236687	7
MED27	103
NTNG2	54
SETX	1998
TTF1	99
CFAP77	17
RNU5D-2P	0
BARHL1	8
DDX31	58
GTF3C4	84
AK8	49
ENSG00000224992	2
SPACA9	158
TSC1	260
GFI1B	7478
MIR548AW	0
ENSG00000234907	7
RNU7-21P	0
EEF1A1P5	4166
ENSG00000288989	9
GTF3C5	139
MIR6877	0
CEL	21
CELP	24
RALGDS	92
ENSG00000285245	0
GBGT1	22
OBP2B	27
LCN1P1	29
ABO	1187
LCN1P2	4
SURF6	170
MED22	74
ENSG00000230064	0
RPL7A	2604
SNORD24	0
SNORD36B	0
SNORD36A	0
SNORD36C	0
SURF1	64
SURF2	47
SURF4	116
STKLD1	34
REXO4	104
ADAMTS13	69
CACFD1	25
SLC2A6	9
MYMK	7
ADAMTSL2	30
FAM163B	31
ENSG00000261018	11
DBH	24
DBH-AS1	9
SARDH	56
VAV2	124
BRD3OS	36
BRD3	1093
ENSG00000235138	15
ARF4P1	3
WDR5-DT	8
WDR5	149
RNU6ATAC	721
ENSG00000273473	3
ENSG00000289220	20
LINC02247	13
ENSG00000279929	7
RXRA	335
MIR4669	0
ENSG00000223795	10
ENSG00000228877	3
ENSG00000227150	8
COL5A1	192
COL5A1-AS1	2
ENSG00000286502	10
MIR3689C	0
MIR3689A	0
MIR3689D1	0
MIR3689B	0
MIR3689D2	2
MIR3689E	0
MIR3689F	0
ENSG00000232355	0
FCN2	90
FCN1	508
ENSG00000236403	5
ENSG00000279935	11
OLFM1	45
ENSG00000227958	2
ENSG00000233936	14
LINC02907	16
ENSG00000235572	8
SOCS5P2	27
PPP1R26-AS1	45
PPP1R26	61
C9orf116	17
MRPS2	36
ENSG00000226706	19
LCN1	8
OBP2A	14
PAEP	8
LINC01502	6
PAEPP1	1
ENSG00000236543	15
GLT6D1	10
LCN9	12
SOHLH1	32
KCNT1	129
CAMSAP1	260
CAMSAP1-DT	8
UBAC1	181
NACC2	221
LINC02846	4
TMEM250	147
ENSG00000275329	27
LHX3	32
QSOX2	68
CCDC187	96
ENSG00000279813	0
ENSG00000283769	7
DKFZP434A062	18
GPSM1	88
DNLZ	16
ENSG00000289701	0
CARD9	8
SNAPC4	123
ENTR1	85
PMPCA	94
INPP5E	55
SEC16A	324
C9orf163	16
NOTCH1	162
MIR4673	0
ENSG00000227512	22
MIR4674	0
NALT1	2
ENSG00000279141	20
ENSG00000228401	35
EGFL7	347
MIR126	0
AGPAT2	33
DIPK1B	185
SNHG7	145
SNORA17B	0
SNORA17A	0
ENSG00000281808	0
ENSG00000274356	4
LCN10	40
ENSG00000204003	0
LCN6	3
MIR6722	0
LCN8	34
LCN15	33
ATP6V1G1P3	0
TMEM141	4
ENSG00000272896	0
CCDC183	2
ENSG00000273066	2
ENSG00000272679	0
CCDC183-AS1	13
RABL6	220
NCLP1	59
MIR4292	0
AJM1	54
PHPT1	56
ENSG00000288873	0
MAMDC4	22
EDF1	677
TRAF2	78
MIR4479	0
ENSG00000213590	3
ENSG00000260190	8
FBXW5	767
C8G	6
LCN12	29
LINC02692	10
PTGDS	15
ENSG00000284341	0
LCNL1	15
PAXX	53
CLIC3	14
ABCA2	157
LINC02908	4
FUT7	6
ENSG00000279073	0
NPDC1	63
ENTPD2	46
ENSG00000236394	7
ENSG00000229257	0
SAPCD2	66
ENSG00000231864	0
UAP1L1	34
MAN1B1-DT	9
MAN1B1	82
SNORD62	0
DPP7	60
GRIN1	99
LRRC26	0
ENSG00000261793	0
MIR3621	0
TMEM210	15
ANAPC2	61
SSNA1	74
TPRN	53
TMEM203	49
NDOR1	32
ENSG00000284976	0
RNF208	159
CYSRT1	10
RNF224	3
SLC34A3	10
TUBB4B	2953
FAM166A	20
STPG3-AS1	7
STPG3	2
NELFB	169
TOR4A	54
ENSG00000270259	14
ENSG00000260996	22
ENSG00000288234	0
NRARP	24
EXD3	143
NOXA1	39
ENTPD8	12
NSMF	134
MIR7114	0
PNPLA7	82
MRPL41	100
DPH7	48
ZMYND19	60
ARRDC1	47
ENSG00000283411	0
ARRDC1-AS1	30
EHMT1	561
SETP5	10
ENSG00000255585	79
MIR602	0
ENSG00000203987	14
CACNA1B	162
ENSG00000276388	2
IL9RP1	6
TUBBP5	20
ENSG00000278130	14
ENSG00000237419	179
FAM157B	22
RNU6-785P	0
ENSG00000250210	0
OR4F8BP	0
ENSG00000260370	0
ENSG00000237297	0
TUBB8	8
IL9RP2	12
ZMYND11	798
ENSG00000276662	11
RNA5SP297	2
DIP2C	140
RNA5SP298	4
RN7SL754P	0
ENSG00000233021	0
ENSG00000225140	0
MIR5699	0
DIP2C-AS1	55
ENSG00000231601	4
LARP4B	406
LARP4B-DT	2
ENSG00000205740	28
GTPBP4	148
IDI2	3
IDI2-AS1	16
IDI1	368
WDR37	713
LINC00200	37
ADARB2	411
ENSG00000287043	1
ENSG00000282390	14
ENSG00000233052	5
ADARB2-AS1	29
ENSG00000287653	8
LINC00700	25
ENSG00000289427	8
ENSG00000226694	2
MIR6072	0
RNU6-889P	0
ENSG00000227912	6
LINC02662	14
RNU6-576P	0
LINC00701	7
LINC02645	22
ENSG00000237500	0
ENSG00000235281	25
ENSG00000286858	4
ENSG00000231743	0
ENSG00000234182	14
ENSG00000287560	12
ENSG00000289597	19
PFKP-DT	7
PFKP	402
ENSG00000278419	0
PITRM1	217
PITRM1-AS1	2
ENSG00000288566	5
ENSG00000236968	38
LINC02668	42
ENSG00000227338	23
ENSG00000288657	7
ENSG00000287428	22
ENSG00000286610	9
LINC02669	76
ENSG00000236892	13
ENSG00000229672	26
ENSG00000228353	12
KLF6	576
ENSG00000288755	9
ENSG00000287175	10
LINC02639	5
LINC02660	15
MIR6078	0
ENSG00000227101	39
ENSG00000236990	32
LINC00702	54
LINC00703	23
ENSG00000230096	4
ENSG00000287246	12
ENSG00000286687	20
RNU6-163P	0
MANCR	17
LINC00705	22
ENSG00000287023	17
AKR1E2	109
AKR1C6P	22
AKR1C1	53
AKR1C2	72
ENSG00000224251	8
AKR1C3	55
AKR1C5P	10
AKR1C8P	52
AKR1C4	63
ARL4AP3	0
ENSG00000287848	12
ENSG00000231039	6
LINC02561	1
AKR1C7P	25
RPL26P28	1
ENSG00000280450	1
UCN3	4
TUBAL3	26
NET1	1427
ENSG00000288922	7
CALML5	6
CALML3-AS1	71
CALML3	0
ENSG00000256462	0
ENSG00000287566	13
ENSG00000287235	24
LASTR	57
ENSG00000228685	1
RN7SL445P	3
ASB13	45
TASOR2	605
ENSG00000226647	1
GDI2	3149
NRBF2P5	4
ENSG00000272764	0
ANKRD16	59
RPL12P28	0
FBH1	292
ENSG00000232807	21
IL15RA	80
IL2RA	51
ENSG00000251922	0
ENSG00000229664	4
RPL32P23	1
RBM17	584
PFKFB3	392
RN7SKP78	5
MIR3155A	0
MIR3155B	0
ENSG00000213994	13
LINC02649	75
SDCBPP1	10
LINC02656	14
PRKCQ	1174
ENSG00000288915	0
PRKCQ-AS1	128
LINC02648	19
ENSG00000285743	8
LINP1	44
ENSG00000285988	0
LINC00706	9
LINC00707	31
ENSG00000285845	0
ENSG00000287277	64
LINC02665	12
ENSG00000270811	0
SFMBT2	314
COX6CP17	0
ENSG00000278982	8
ENSG00000289239	0
LINC02642	16
RNU6-535P	0
ENSG00000230121	6
ITIH5	116
ITIH2	48
KIN	206
ATP5F1C	441
TAF3	215
ENSG00000233990	2
GATA3	100
GATA3-AS1	19
ENSG00000232638	0
PRPF38AP1	11
LINC00708	14
ENSG00000226861	4
ENSG00000226990	9
ENSG00000271251	0
KRT8P37	26
CHCHD3P1	11
RNA5SP299	1
ENSG00000270234	0
LINC02676	5
ENSG00000223808	3
LINC00709	0
ENSG00000287120	19
HSP90AB7P	11
LINC02663	4
LINC02670	11
ELOCP3	0
CUX2P1	0
ENSG00000286439	6
ENSG00000234306	0
CELF2-DT	41
ENSG00000279575	1
ENSG00000287309	13
ENSG00000289328	1
ENSG00000289363	9
ENSG00000228997	12
SFTA1P	34
CELF2	3635
LINC00710	51
ENSG00000231496	4
ENSG00000228027	2
ENSG00000229206	1
CELF2-AS2	29
ENSG00000230322	5
CELF2-AS1	18
ENSG00000280086	19
USP6NL	300
USP6NL-AS1	0
ENSG00000271046	2
ECHDC3	11
PROSER2	328
PROSER2-AS1	104
UPF2	1982
RNU6-1095P	0
DHTKD1	234
RNU6-88P	0
SEC61A2	50
MIR548AK	0
NUDT5	123
CDC123	321
ENSG00000228302	15
RN7SL198P	0
CAMK1D	192
ENSG00000289395	27
ENSG00000252438	0
RNU6ATAC39P	0
ENSG00000285994	48
MIR4480	0
MIR4481	0
MIR548Q	0
ENSG00000285520	23
CCDC3	59
RNA5SP300	0
RPL5P25	4
OPTN	2167
ENSG00000289266	0
SNRPGP5	0
ENSG00000234175	0
ENSG00000228330	0
BTBD7P1	0
RPL36AP36	13
MCM10	252
RNU6-6P	22
UCMA	18
PHYH	37
RBISP1	0
SEPHS1	122
ENSG00000289585	0
ENSG00000286514	7
ENSG00000233256	4
BEND7	268
BEND7-DT	0
PRPF18	73
RPL6P24	3
ENSG00000282246	0
ENSG00000239665	93
FRMD4A	165
ENSG00000273474	0
ENSG00000225112	1
RNA5SP301	2
ENSG00000234091	13
NUTF2P5	4
ENSG00000229751	0
ENSG00000235410	1
ENSG00000285671	10
MIR4293	0
MIR1265	0
FAM107B	1266
ENSG00000236495	10
RNA5SP302	0
RPSAP7	3
CDNF	25
ENSG00000284024	81
HSPA14	79
SUV39H2-DT	11
SUV39H2	112
DCLRE1C	220
MEIG1	7
OR7E110P	3
OR7E26P	6
OR7E115P	18
DCLRE1CP1	10
OLAH	7
ACBD7	23
GAPDHP45	7
RPP38-DT	4
RPP38	41
NMT2	164
PPIAP30	3
ENSG00000228181	0
FAM171A1	36
ENSG00000232739	6
ITGA8	80
MINDY3	424
ENSG00000252537	2
FTLP19	8
RNU6-1075P	0
LINC02654	24
PTER	159
RNU2-18P	4
C1QL3	15
ENSG00000287925	16
RSU1	29991
ENSG00000225213	2
ENSG00000275001	6
ENSG00000286958	9
CUBN	132
ENSG00000273153	0
TRDMT1	94
VIM-AS1	4418
VIM	1292
ENSG00000234961	0
ST8SIA6	445
ST8SIA6-AS1	100
PRPF38AP2	0
HACD1	109
STAM-DT	8
STAM	600
ENSG00000229190	0
TMEM236	25
MRC1	114
MIR511	0
ENSG00000235637	0
SLC39A12	10
SLC39A12-AS1	24
CACNB2	62
ENSG00000235020	57
ENSG00000240291	11
ENSG00000225527	4
NSUN6	315
ARL5B	191
ENSG00000234244	12
AIFM1P1	13
ENSG00000234813	4
MALRD1	77
UBE2V2P1	0
ENSG00000227734	2
HMGN1P20	1
ENSG00000236960	6
RNA5SP303	0
ENSG00000233968	1205
MTND1P37	2
MTND2P16	2
RNU6-1212P	0
ENSG00000285852	23
PLXDC2	3340
ENSG00000238246	12
ENSG00000287613	19
AMD1P1	5
ENSG00000270727	0
MIR4675	0
NEBL	92
MTND1P21	0
ENSG00000230112	0
EIF4BP2	32
NPM1P30	10
NEBL-AS1	2
ENSG00000228860	12
LUZP4P1	0
RNU6-15P	0
LINC02643	6
MRM3P1	10
ENSG00000278650	0
MIR1915HG	18
MIR1915	6
SKIDA1	27
MLLT10	624
ENSG00000286881	11
RNU6-306P	1
HNRNPRP1	237
RNU6-1141P	7
ENSG00000289528	10
DNAJC1	295
RN7SKP219	2
ENSG00000279623	1
RN7SKP37	0
ADIPOR1P1	7
ENSG00000236777	0
EBLN1	6
ENSG00000260205	10
PSME2P6	1
ENSG00000286832	7
ENSG00000279631	4
ENSG00000261671	4
RPL31P45	0
COMMD3	4
COMMD3-BMI1	0
BMI1	215
ENSG00000272516	0
ENSG00000271981	0
ENSG00000272366	4
SPAG6	11
ENSG00000233451	0
ENSG00000286810	8
ENSG00000285254	10
PIP4K2A	18418
ENSG00000279819	0
RNU6-413P	3
ARMC3	934
ENSG00000286924	34
RNA5SP304	0
MSRB2	53
YWHAZP3	69
ENSG00000252049	1
PTF1A	2
C10orf67	30
ENSG00000227537	0
C10orf67-AS1	0
ENSG00000264574	0
OTUD1	37
ENSG00000287124	1
ENSG00000286442	5
KIAA1217	220
NUP35P1	3
ENSG00000277563	0
MIR603	0
ENSG00000286951	9
ENSG00000279029	5
ENSG00000289188	8
ARHGAP21	4357
RNA5SP305	8
ENSG00000285750	29
PRTFDC1	292
ENSG00000228667	0
RN7SKP241	0
ENSG00000285859	25
ENSG00000273107	8
ENKUR	5835
THNSL1	60
LINC01516	18
GPR158-AS1	19
GPR158	31
ENSG00000274242	0
RN7SKP220	2
GPN3P1	0
LINC00836	47
HIRAP1	8
RNA5SP306	0
RNU6-632P	0
ENSG00000226304	0
MYO3A	51
GAD2	46
ENSG00000289350	779
ENSG00000284951	14
APBB1IP	693
RNA5SP307	0
ENSG00000236894	9
FAM238A	40
ENSG00000234296	1
FAM238B	13
SELENOOLP	18
ENSG00000279212	8
PDSS1	123
HSPA8P3	6
ENSG00000235843	0
ABI1	3714
ENSG00000223027	0
RNU6-946P	9
FAM238C	46
ANKRD26	188
RNU6-490P	0
YME1L1	748
MASTL	295
ACBD5	168
RNU2-24P	0
RNU7-12P	0
ENSG00000262412	0
LRRC37A6P	22
ODAD2P1	14
ENSG00000278830	2
RNU6-666P	8
ENSG00000215409	0
RNU6-452P	0
LINC02673	0
FAM210CP	16
TRIAP1P1	0
PTCHD3	25
RAB18	383
LINC02680	49
MKX	14
MKX-AS1	8
ODAD2	57
RN7SKP132	0
RPL36AP55	6
ENSG00000233472	8
MRPS21P5	6
MPP7	1409
ENSG00000286413	19
MIR8086	0
MPP7-DT	12
ZNF101P1	2
LINC02652	0
RPSAP10	5
RN7SKP39	0
WAC-AS1	204
WAC	2702
RNU4ATAC6P	0
TPRKBP1	0
RNU6-1067P	0
BAMBI	76
LINC01517	56
ENSG00000236716	0
RNU6-270P	0
LINC00837	42
ENSG00000271220	0
RNA5SP308	0
RPL21P93	0
LYZL1	3
ENSG00000287402	16
SVIL-AS1	122
PTCHD3P1	0
SVIL	745
MIR604	0
SNORD115	0
MIR938	0
CKS1BP2	0
RNU6-908P	0
ENSG00000289386	2
ENSG00000237936	2
ENSG00000289616	1
ENSG00000288874	5
JCAD	1188
RNU6-598P	0
EEF1A1P39	3
ENSG00000259994	26
MTPAP	110
ENSG00000285824	0
DNM1P17	7
GOLGA2P6	13
RN7SL241P	1
MIR7162	1
NIFKP1	6
ENSG00000235679	2
CCND3P1	0
MAP3K8	557
HNRNPA1P32	6
ENSG00000287420	3
ENSG00000228800	4
RN7SL63P	2
ENSG00000230298	4
ENSG00000285630	5
LYZL2	13
SVIL2P	53
LINC02644	5
ZNF438	7247
ENSG00000272914	5
DDX10P1	34
ENSG00000287564	20
LINC02664	7
ZEB1-AS1	9
RNA5SP309	1
ZEB1	1340
SPTLC1P1	9
ENSG00000285781	10
ENSG00000223834	46
ENSG00000286694	22
ENSG00000231855	0
MACORIS	11
ENSG00000289412	11
ARHGAP12	325
HMGB1P7	3
RPL34P19	4
RN7SL825P	8
KIF5B	2776
RPS4XP11	8
ENSG00000235113	0
ENSG00000234811	1
RNU7-22P	1
PPIAP31	11
RPS24P13	0
ENSG00000227253	8
EPC1	219
ENSG00000226842	0
ENSG00000233825	0
EPC1-AS1	1
RNU6-1244P	1
ENSG00000286409	27
CCDC7	2634
C1DP1	0
ITGB1	27836
AK3P5	3
ITGB1-DT	6
MTND4LP11	0
RN7SL847P	6
ENSG00000229878	2
RPL7AP53	14
IATPR	30
NRP1	161
ENSG00000238258	1
RN7SL398P	2
ENSG00000273012	4
ENSG00000287278	32
LINC02628	11
ENSG00000203565	21
LINC00838	24
RPL23P11	0
LINC02629	15
ENSG00000288987	40
PARD3	3933
ELOBP4	2
RPL37P18	0
RPS12P16	0
PARD3-DT	11
SS18L2P1	0
RNU6-847P	0
RNU6-193P	4
PRDX2P2	4
LINC02635	5
